source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
BUY-11,"CafeF. Masan bao lai sau thue ky luc nam 2025, gap 1,6 lan cung ky. 28 Jan 2026. https://cafef.vn/masan-bao-lai-sau-thue-ky-luc-nam-2025-gap-16-lan-cung-ky-loi-nhuan-wincommerce-masan-meatlife-tang-hang-chuc-lan-188260128102543522.chn",Masan bao lai sau thue ky luc nam 2025,CafeF,28 Jan 2026,https://cafef.vn/masan-bao-lai-sau-thue-ky-luc-nam-2025-gap-16-lan-cung-ky-loi-nhuan-wincommerce-masan-meatlife-tang-hang-chuc-lan-188260128102543522.chn,,press,2026-09-24,"Masan Group, Masan Consumer, Masan MEATLife and WinCommerce 2025 revenues; 2026 guidance."
BUY-12,"CafeF. 6 thang dau 2026, doanh thu Masan Consumer dat 15.637 ty dong, tang 13,6% so voi cung ky. 27 Jul 2026. https://cafef.vn/6-thang-dau-2026-doanh-thu-masan-consumer-dat-15637-ty-dong-tang-136-so-voi-cung-ky-188260727095213932.chn","6 thang dau 2026, doanh thu Masan Consumer dat 15.637 ty dong",CafeF,27 Jul 2026,https://cafef.vn/6-thang-dau-2026-doanh-thu-masan-consumer-dat-15637-ty-dong-tang-136-so-voi-cung-ky-188260727095213932.chn,,press,2026-09-24,"H1 2026 results by brand (Chin-su, Omachi)."
BUY-13,CafeF. BVSC: Xuc xich Ponnie '88% thit' va Heo cao boi dong gop lon nhat vao 1.400 ty mang thit che bien cho Masan 9T2022. 29 Dec 2022. https://cafef.vn/bvsc-xuc-xich-ponnie-88-thit-va-heo-cao-boi-dong-gop-lon-nhat-vao-1400-ty-mang-thit-che-bien-cho-masan-9t2022-20221229074553613.chn,BVSC: Xuc xich Ponnie '88% thit' va Heo cao boi,CafeF (reporting BVSC broker research),29 Dec 2022,https://cafef.vn/bvsc-xuc-xich-ponnie-88-thit-va-heo-cao-boi-dong-gop-lon-nhat-vao-1400-ty-mang-thit-che-bien-cho-masan-9t2022-20221229074553613.chn,,press,2026-09-24,"Older (2022). Processed meat revenue of Masan Consumer about VND 1,400 billion in 9M 2022; Ponnie positioned on '88% meat'."
BUY-14,"CafeF. Doanh thu tang 69% nho co them cong ty xuc xich, Masan MeatLife van lo 179 ty dong. 28 Jul 2023. https://cafef.vn/danh-thu-tang-69-nho-co-them-cong-ty-xuc-xich-masan-meatlife-van-lo-179-ty-dong-188230728101949092.chn",Doanh thu tang 69% nho co them cong ty xuc xich,CafeF,28 Jul 2023,https://cafef.vn/danh-thu-tang-69-nho-co-them-cong-ty-xuc-xich-masan-meatlife-van-lo-179-ty-dong-188230728101949092.chn,,press,2026-09-24,Masan Jinju (sterilised sausage and canned meat) consolidated into MML.
BUY-15,"CafeF. Vinamilk lai ky luc gan 3.200 ty dong, cong ty con tai Campuchia tang truong ba chu so. 25 Jul 2026. https://cafef.vn/vinamilk-lai-ky-luc-gan-3200-ty-dong-cong-ty-con-tai-campuchia-tang-truong-ba-chu-so-188260725000510889.chn",Vinamilk lai ky luc gan 3.200 ty dong,CafeF,25 Jul 2026,https://cafef.vn/vinamilk-lai-ky-luc-gan-3200-ty-dong-cong-ty-con-tai-campuchia-tang-truong-ba-chu-so-188260725000510889.chn,,press,2026-09-24,"H1 2026 revenue VND 35,034 billion; high-protein and plant milk lines named as growth contributors."
BUY-16,"Vinamilk. Sua hat Cao dam it duong: Den 9g dam trong 180ml sua (product page), accessed 24 Sep 2026. https://www.vinamilk.com.vn/vi/products/sua-hat-cao-dam-vinamilk?pack=240ml",Sua hat Cao dam it duong (product page),Vinamilk,accessed 2026-09-24,https://www.vinamilk.com.vn/vi/products/sua-hat-cao-dam-vinamilk?pack=240ml,,company,2026-09-24,"Ingredient list (pea protein first protein ingredient), claims: no soy, no lactose, non-GMO, no gluten, glyphosate-free commitment for all plant milks. Company marketing."
BUY-17,CafeF. Vinasoy tien phong dinh duong thuc vat voi dong sua hat danh rieng cho tre em. 17 Dec 2025. https://cafef.vn/vinasoy-tien-phong-dinh-duong-thuc-vat-voi-dong-sua-hat-danh-rieng-cho-tre-em-188251216205208304.chn,Vinasoy tien phong dinh duong thuc vat voi dong sua hat danh rieng cho tre em,CafeF,17 Dec 2025,https://cafef.vn/vinasoy-tien-phong-dinh-duong-thuc-vat-voi-dong-sua-hat-danh-rieng-cho-tre-em-188251216205208304.chn,,press,2026-09-24,Sponsored tone. Veyo Smarty kids nut milk; Vinasoy membership of the Plant Based Foods Association.
BUY-18,CafeF. Tu chiec may xay sinh to den 915 ty dong dong gop vao ngan sach nha nuoc: Hanh trinh dang kinh ngac cua Nutifood. 3 Sep 2026. https://cafef.vn/tu-chiec-may-xay-sinh-to-den-915-ty-dong-dong-gop-vao-ngan-sach-nha-nuoc-hanh-trinh-dang-kinh-ngac-cua-nutifood-188260903194957218.chn,Hanh trinh dang kinh ngac cua Nutifood,CafeF,3 Sep 2026,https://cafef.vn/tu-chiec-may-xay-sinh-to-den-915-ty-dong-dong-gop-vao-ngan-sach-nha-nuoc-hanh-trinh-dang-kinh-ngac-cua-nutifood-188260903194957218.chn,,press,2026-09-24,"Advertorial tone. Six plants in Vietnam, one in Sweden; NNRIS research institute; tax paid VND 915 billion in FY2025."
BUY-19,CafeF. Nutifood va Benh vien Quan Y 175 hop tac phat trien cac giai phap dinh duong. 22 Jun 2026. https://cafef.vn/nutifood-va-benh-vien-quan-y-175-hop-tac-phat-trien-cac-giai-phap-dinh-duong-188260622114138486.chn,Nutifood va Benh vien Quan Y 175 hop tac,CafeF,22 Jun 2026,https://cafef.vn/nutifood-va-benh-vien-quan-y-175-hop-tac-phat-trien-cac-giai-phap-dinh-duong-188260622114138486.chn,,press,2026-09-24,MOU of 20 Jun 2026; clinical studies on Varna Gentle Care and Varna Life Sua Hat (nut milk for people with diabetes).
BUY-20,CafeF. Do hop Ha Long thua lo ky luc trong quy 2. 6 Aug 2026. https://cafef.vn/do-hop-ha-long-thua-lo-ky-luc-trong-quy-2-188260806142811967.chn,Do hop Ha Long thua lo ky luc trong quy 2,CafeF,6 Aug 2026,https://cafef.vn/do-hop-ha-long-thua-lo-ky-luc-trong-quy-2-188260806142811967.chn,,press,2026-09-24,"Q2 and H1 2026 results; about 130 t of ASF-infected pork destroyed; incident arose Sep 2025, disclosed early 2026."
BUY-21,CafeF. Acecook Viet Nam xay nha may 200 trieu USD tai Vinh Long. 3 Apr 2026. https://cafef.vn/acecook-viet-nam-xay-nha-may-200-trieu-usd-tai-vinh-long-188260403200548154.chn,Acecook Viet Nam xay nha may 200 trieu USD tai Vinh Long,CafeF,3 Apr 2026,https://cafef.vn/acecook-viet-nam-xay-nha-may-200-trieu-usd-tai-vinh-long-188260403200548154.chn,,press,2026-09-24,"Sponsored tone. Capacity 81,000 t/yr products plus 27,600 t/yr seasoning and oil sachets; 1.2 billion packs/yr in phase 1."
BUY-22,"Acecook Vietnam. Product pages (Mi Hao Hao, Tui 5 goi mi De Nhat huong vi thit bam, Mi ly Modern, Pho De Nhat, Mi Hoanh Thanh), accessed 24 Sep 2026. https://acecookvietnam.vn/product/",Acecook Vietnam product list and ingredient pages,Acecook Vietnam,accessed 2026-09-24,https://acecookvietnam.vn/product/,,company,2026-09-24,Ingredient lists: soy protein in seasoning and garnish sachets; pea starch 82 to 84 g/kg in De Nhat noodle blocks; Hao Hao 6.9 g protein and 333 mg calcium per pack. Same site as supply study IND-56.
BUY-23,CafeF. Cong ty trung noi tieng Ba Huan no thue hon 30 ty dong. 8 Sep 2026. https://cafef.vn/cong-ty-trung-noi-tieng-ba-huan-no-thue-hon-30-ty-dong-18826090819465105.chn,Cong ty trung noi tieng Ba Huan no thue hon 30 ty dong,CafeF,8 Sep 2026,https://cafef.vn/cong-ty-trung-noi-tieng-ba-huan-no-thue-hon-30-ty-dong-18826090819465105.chn,,press,2026-09-24,Tax arrears VND 30.4 billion (enforced amount VND 51.3 billion); 401 workers; social insurance arrears VND 6.5 billion.
BUY-24,"CafeF. KIDO chinh thuc ban nuoc mam va hat nem, nhay vao nganh gia vi hon 1,5 ty USD. 25 Dec 2023. https://cafef.vn/kido-chinh-thuc-ban-nuoc-mam-va-hat-nem-nhay-vao-nganh-gia-vi-hon-15-ty-usd-cung-cac-dai-gia-masan-unilever-nestle-ajinomoto-18823122510534847.chn",KIDO chinh thuc ban nuoc mam va hat nem,CafeF,25 Dec 2023,https://cafef.vn/kido-chinh-thuc-ban-nuoc-mam-va-hat-nem-nhay-vao-nganh-gia-vi-hon-15-ty-usd-cung-cac-dai-gia-masan-unilever-nestle-ajinomoto-18823122510534847.chn,,press,2026-09-24,"Cites Euromonitor: seasoning market VND 35,707 billion (2022), forecast VND 40,812 billion (2026). Secondary citation of market research."
BUY-25,"CafeF. Trong luc Cong ty me chuyen huong sang san xuat ban dan, Ajinomoto Viet Nam van kiem nghin ty loi nhuan tu bot ngot, hat nem. 3 Dec 2022. https://cafef.vn/trong-luc-cong-ty-me-chuyen-huong-sang-san-xuat-ban-dan-ajinomoto-viet-nam-van-kiem-nghin-ty-loi-nhuan-tu-bot-ngot-hat-nem-2022120307253637.chn",Ajinomoto Viet Nam van kiem nghin ty loi nhuan,CafeF,3 Dec 2022,https://cafef.vn/trong-luc-cong-ty-me-chuyen-huong-sang-san-xuat-ban-dan-ajinomoto-viet-nam-van-kiem-nghin-ty-loi-nhuan-tu-bot-ngot-hat-nem-2022120307253637.chn,,press,2026-09-24,"Older. Ajinomoto Vietnam revenue about VND 7,600 to 8,700 billion (2017 to 2019); about 60% MSG share."
BUY-26,"Ajinomoto Vietnam. Product pages (San pham: hat nem Aji-ngon Nam, frozen gyoza and karaage, Ketovie medical food), accessed 24 Sep 2026. https://www.ajinomoto.com.vn/vi/san-pham",Ajinomoto Vietnam product list,Ajinomoto Vietnam,accessed 2026-09-24,https://www.ajinomoto.com.vn/vi/san-pham,,company,2026-09-24,"Product range incl. mushroom seasoning suitable for chay dishes, frozen meat dumplings, medical nutrition."
BUY-27,CafeF. Cholimex Food khanh thanh nha may che bien thuc pham thu hai tai Ben Luc. 12 Apr 2025. https://cafef.vn/cholimex-food-khanh-thanh-nha-may-che-bien-thuc-pham-thu-hai-tai-ben-luc-188250412154715282.chn,Cholimex Food khanh thanh nha may thu hai tai Ben Luc,CafeF,12 Apr 2025,https://cafef.vn/cholimex-food-khanh-thanh-nha-may-che-bien-thuc-pham-thu-hai-tai-ben-luc-188250412154715282.chn,,press,2026-09-24,"VND 850 billion plant; frozen food 10,000 t/yr (EU code TS 1265); food processing workshop up to 300,000 t/yr."
BUY-28,"CafeF. Giup bua an hang trieu gia dinh them dam da, Masan va Cholimex Food thu ve ca chuc nghin ty moi nam tu tuong ot, nuoc mam. 13 Jun 2022. https://cafef.vn/giup-bua-an-hang-trieu-gia-dinh-them-dam-da-masan-va-cholimex-food-thu-ve-ca-chuc-nghin-ty-moi-nam-tu-tuong-ot-nuoc-mam-20220613023311849.chn",Masan va Cholimex Food thu ve ca chuc nghin ty moi nam,CafeF,13 Jun 2022,https://cafef.vn/giup-bua-an-hang-trieu-gia-dinh-them-dam-da-masan-va-cholimex-food-thu-ve-ca-chuc-nghin-ty-moi-nam-tu-tuong-ot-nuoc-mam-20220613023311849.chn,,press,2026-09-24,"Older. Cholimex Food 2021 revenue VND 2,513 billion; Masan seasonings VND 9,700 billion (2021)."
BUY-29,"CafeF. 20 nam gia to Pho tang gap 6, gia chiec banh Chocopie chi tang gap 2: chuyen lam an kiem gan 8.800 ty tai Viet Nam cua Orion Vina. 14 Apr 2024. https://cafef.vn/20-nam-gia-to-pho-tang-gap-6-gia-chiec-banh-chocopie-chi-tang-gap-2-va-nang-them-chuyen-lam-an-kiem-gan-8800-ty-tai-viet-nam-cua-orion-vina-188240414073258812.chn",Orion Vina kiem gan 8.800 ty tai Viet Nam,CafeF,14 Apr 2024,https://cafef.vn/20-nam-gia-to-pho-tang-gap-6-gia-chiec-banh-chocopie-chi-tang-gap-2-va-nang-them-chuyen-lam-an-kiem-gan-8800-ty-tai-viet-nam-cua-orion-vina-188240414073258812.chn,,press,2026-09-24,"Orion Vina 2023 revenue KRW 475.5 billion (about VND 8,760 billion); Bibica VND 1,511 billion and Hai Ha VND 915 billion (2023)."
BUY-30,CafeF. Tap doan che bien thit hang dau Brazil rot 100 trieu USD xay 2 nha may o Hai Phong va Tp.HCM. 9 Aug 2025. https://cafef.vn/tap-doan-che-bien-thit-hang-dau-brazil-rot-100-trieu-usd-xay-2-nha-may-o-hai-phong-va-tphcm-188250808225439955.chn,JBS rot 100 trieu USD xay 2 nha may,CafeF,9 Aug 2025,https://cafef.vn/tap-doan-che-bien-thit-hang-dau-brazil-rot-100-trieu-usd-xay-2-nha-may-o-hai-phong-va-tphcm-188250808225439955.chn,,press,2026-09-24,"JBS export-processing plants in Hai Phong then HCMC, processing imported meat for re-export."
BUY-31,CafeF. C.P. Viet Nam va nang luc chuan hoa toan chuoi thuc pham che bien. 28 May 2026. https://cafef.vn/cp-viet-nam-va-nang-luc-chuan-hoa-toan-chuoi-thuc-pham-che-bien-188260528204041126.chn,C.P. Viet Nam va nang luc chuan hoa toan chuoi thuc pham che bien,CafeF,28 May 2026,https://cafef.vn/cp-viet-nam-va-nang-luc-chuan-hoa-toan-chuoi-thuc-pham-che-bien-188260528204041126.chn,,press,2026-09-24,"Advertorial tone. CPV Food Binh Phuoc USD 250 million processed chicken complex exporting to Japan, Singapore, Hong Kong."
BUY-32,"Informa Markets. Fi Vietnam 2026 event website (13 to 15 May 2026, SECC, Ho Chi Minh City; next edition 17 to 19 May 2028). https://www.figlobal.com/vietnam/",Fi Vietnam 2026,Informa Markets,accessed 2026-09-24,https://www.figlobal.com/vietnam/,,other,2026-09-24,"Organiser's expected numbers: 300+ exhibitors from 40+ countries, 9,000+ attendees."
BUY-33,"Informa Markets. Fi Vietnam 2026 Exhibitor List as of 9 May 2026 (PDF, image-based; transcribed by OCR by AltProtein Vietnam). https://figlobal.com/media/7d44e7ef/FiV26-Exhibitor-List-as-of-9-May-9d3e9f6603b6f470b951062adc7d4694.pdf",FiV26 Exhibitor List as of 9 May 2026,Informa Markets,9 May 2026,https://figlobal.com/media/7d44e7ef/FiV26-Exhibitor-List-as-of-9-May-9d3e9f6603b6f470b951062adc7d4694.pdf,,other,2026-09-24,OCR transcription may contain spelling errors in names; about 250 exhibitors listed.
BUY-34,"ProPak Vietnam (Informa Markets / Chan Chao). Event website (ProPak Vietnam 2027, 10 to 12 Mar 2027; ProPak Hanoi 13 to 15 Oct 2026). https://www.propakvietnam.com/",ProPak Vietnam,Informa Markets,accessed 2026-09-24,https://www.propakvietnam.com/,,other,2026-09-24,"Processing and packaging trade fair, 20th edition in 2027."
BUY-35,Brenntag Vietnam. Company website (Food and Nutrition focus industry; HCMC address). https://www.brenntag.com/en-vn/,Brenntag Vietnam,Brenntag,accessed 2026-09-24,https://www.brenntag.com/en-vn/,,company,2026-09-24,Read via fetch tool summary.
BUY-36,"Hoa Chat Da Nang (VMC Group). Gluten lua mi Xinrui (Trung Quoc) bao 25kg gia tot (product page), accessed 24 Sep 2026. https://hoachatdanang.vn/san-pham/gluten-lua-mi-xinrui-trung-quoc-bao-25kg-gia-tot/",Gluten lua mi Xinrui (Trung Quoc) bao 25kg,VMC Group,accessed 2026-09-24,https://hoachatdanang.vn/san-pham/gluten-lua-mi-xinrui-trung-quoc-bao-25kg-gia-tot/,,company,2026-09-24,Same URL as supply study FORM-13. Price shown as 'Lien he' (on request); note that price policy varies by region.
BUY-37,"TDGIMEX. Vital wheat gluten, gluten lua mi, bot mi can (product page), accessed 24 Sep 2026. https://tdgimex.com/vital-wheat-gluten-gluten-lua-mi-bot-mi-can/","Vital wheat gluten, gluten lua mi, bot mi can",TDGIMEX,accessed 2026-09-24,https://tdgimex.com/vital-wheat-gluten-gluten-lua-mi-bot-mi-can/,,company,2026-09-24,Same URL as supply study FORM-12. 25 kg bags; price on request.
BUY-38,"CafeF. Ky vong ban thit thuc vat dat doanh so 60 ty/nam, startup 'thit thuc vat' huy dong duoc 4 ty tu Shark Louis va Shark Lien. 14 Jun 2021. https://cafef.vn/ky-vong-ban-thit-thuc-vat-dat-doanh-so-60-ty-nam-startup-thuc-pham-chay-huy-dong-duoc-4-ty-tu-shark-louis-va-shark-lien-20210614183221728.chn",Ky vong ban thit thuc vat dat doanh so 60 ty/nam (VMEAT),CafeF,14 Jun 2021,https://cafef.vn/ky-vong-ban-thit-thuc-vat-dat-doanh-so-60-ty-nam-startup-thuc-pham-chay-huy-dong-duoc-4-ty-tu-shark-louis-va-shark-lien-20210614183221728.chn,,press,2026-09-24,Older (2021). Founder statement: over 90% of raw materials imported; domestic soybeans more than twice the price of US and Canadian imports.
BUY-39,Akesowan A. (2008). Effect of soy protein isolate on quality of light pork sausages containing konjac flour. African Journal of Biotechnology 7(24). https://doi.org/10.4314/ajb.v7i24.59642,Effect of soy protein isolate on quality of light pork sausages containing konjac flour,Akesowan A.,2008,https://doi.org/10.4314/ajb.v7i24.59642,10.4314/ajb.v7i24.59642,peer-reviewed,2026-09-24,"Thai study (VN-adjacent). Abstract read via OpenAlex: 2% SPI raised moisture and cooking yield, cut purge loss. Not retracted (OpenAlex filter)."
BUY-40,"Brishti F.H., Zarei M., Muhammad K., Ismail-Fitry M.R., Shukri R. et al. (2017). Evaluation of the functional properties of mung bean protein isolate for development of textured vegetable protein. Universiti Putra Malaysia Institutional Repository. http://psasir.upm.edu.my/id/eprint/58365/1/%2834%29.pdf",Evaluation of the functional properties of mung bean protein isolate for development of textured vegetable protein,Brishti F.H. et al.,2017,http://psasir.upm.edu.my/id/eprint/58365/1/%2834%29.pdf,,peer-reviewed,2026-09-24,Malaysian study (VN-adjacent). Abstract read via OpenAlex; compares mung bean and soy protein isolates. Journal venue as listed in repository.
BUY-41,"Tarahi M., Abdolalizadeh L., Hedayati S. (2024). Mung bean protein isolate: Extraction, structure, physicochemical properties, modifications, and food applications. Food Chemistry, article 138626. https://doi.org/10.1016/j.foodchem.2024.138626","Mung bean protein isolate: Extraction, structure, physicochemical properties, modifications, and food applications",Tarahi M. et al.,2024,https://doi.org/10.1016/j.foodchem.2024.138626,10.1016/j.foodchem.2024.138626,peer-reviewed,2026-09-24,Review (general). Metadata via OpenAlex.
BUY-42,"Li Z., Regenstein J.M., Zhou L., Wang Z. (2022). Soy protein isolates: A review of their composition, aggregation, and gelation. Comprehensive Reviews in Food Science and Food Safety. https://doi.org/10.1111/1541-4337.12925","Soy protein isolates: A review of their composition, aggregation, and gelation",Li Z. et al.,2022,https://doi.org/10.1111/1541-4337.12925,10.1111/1541-4337.12925,peer-reviewed,2026-09-24,Review (general). Metadata via OpenAlex.
BUY-43,"Muguruma M., Tsuruoka K., Katayama K., Erwanto Y., Kawahara S. et al. (2003). Soybean and milk proteins modified by transglutaminase improves chicken sausage texture even at reduced levels of phosphate. Meat Science. https://doi.org/10.1016/s0309-1740(02)00070-0",Soybean and milk proteins modified by transglutaminase improves chicken sausage texture,Muguruma M. et al.,2003,https://doi.org/10.1016/s0309-1740(02)00070-0,10.1016/s0309-1740(02)00070-0,peer-reviewed,2026-09-24,General (Japan). Metadata via OpenAlex; older study.
BUY-44,"Vietnam Association of Food Science and Technology (Hoi KHCN luong thuc thuc pham Viet Nam, VAFoST). Website, accessed 24 Sep 2026. https://vafost.org.vn/",Hoi KHCN luong thuc thuc pham Viet Nam,VAFoST,accessed 2026-09-24,https://vafost.org.vn/,,other,2026-09-24,Professional association for food science; no alt-protein content found on home page.
BUY-45,"CafeF. Bat ngo ket qua kiem nghiem lo sua hat Sure Gold Nutri Queen, doanh nghiep bi xu phat. 14 Jul 2026. https://cafef.vn/bat-ngo-ket-qua-kiem-nghiem-lo-sua-hat-sure-gold-nutri-queen-doanh-nghiep-bi-xu-phat-188260714074426971.chn",Bat ngo ket qua kiem nghiem lo sua hat Sure Gold Nutri Queen,CafeF,14 Jul 2026,https://cafef.vn/bat-ngo-ket-qua-kiem-nghiem-lo-sua-hat-sure-gold-nutri-queen-doanh-nghiep-bi-xu-phat-188260714074426971.chn,,press,2026-09-24,Enforcement against self-declared products; 473 food safety cases handled in Hung Yen since 15 Dec 2025.
BUY-46,CafeF. Tap doan che bien thit lon nhat the gioi muon bien Viet Nam thanh trung tam san xuat toan cau. 7 Jul 2025. https://cafef.vn/tap-doan-che-bien-thit-lon-nhat-the-gioi-muon-bien-viet-nam-thanh-trung-tam-san-xuat-toan-cau-188250707174047779.chn,Tap doan che bien thit lon nhat the gioi muon bien Viet Nam thanh trung tam san xuat toan cau,CafeF,7 Jul 2025,https://cafef.vn/tap-doan-che-bien-thit-lon-nhat-the-gioi-muon-bien-viet-nam-thanh-trung-tam-san-xuat-toan-cau-188250707174047779.chn,,press,2026-09-24,"JBS in Vietnam since 2021 with two companies (frozen food distribution, leather)."
BUY-47,"Kudre T.G., Benjakul S., Kishimura H. (2013). Comparative study on chemical compositions and properties of protein isolates from mung bean, black bean and bambara groundnut. Journal of the Science of Food and Agriculture. https://doi.org/10.1002/jsfa.6052","Comparative study on chemical compositions and properties of protein isolates from mung bean, black bean and bambara groundnut",Kudre T.G. et al.,2013,https://doi.org/10.1002/jsfa.6052,10.1002/jsfa.6052,peer-reviewed,2026-09-24,Thai-grown legumes (VN-adjacent). Abstract read via OpenAlex: isolates 85.2 to 88.2% protein. Not retracted (OpenAlex filter). Older study.
