source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
LBL-15,"Ministry of Science and Technology. Tiêu chuẩn quốc gia TCVN 13625:2023 (ISO 23662:2021) Định nghĩa và tiêu chí kỹ thuật đối với thực phẩm, thành phần thực phẩm phù hợp cho người ăn chay hoặc người ăn thuần chay và để ghi nhãn, công bố. Page on Thư Viện Pháp Luật.",TCVN 13625:2023 (ISO 23662:2021),"MOST (Decision 586/QĐ-BKHCN, 2023); drafted by TCVN/TC/F3",2023,https://thuvienphapluat.vn/TCVN/Cong-nghe-Thuc-pham/TCVN-13625-2023-ISO-23662-2021-thanh-phan-thuc-pham-cho-nguoi-an-chay-ghi-nhan-920133.aspx,,gov/statistics,2026-09-25,"Read via fetch tool (two extracts). Vegetarian covers ovo-lacto, ovo and lacto types; eggs, milk (lacto types), honey and bee products and wool products allowed; vegan excludes all animal-derived ingredients; GMP measures against unintended presence; label terms must meet the criteria and sit in the same field of vision as the trade name. No mention of alliums, Buddhist practice, GMOs or cell-based ingredients. Voluntary."
LBL-16,Ministry of Industry and Trade. QCVN 28:2026/BCT Quy chuẩn kỹ thuật quốc gia đối với các sản phẩm sữa dạng lỏng. Page on Thư Viện Pháp Luật.,QCVN 28:2026/BCT Các sản phẩm sữa dạng lỏng,Ministry of Industry and Trade,2026-02-26,https://thuvienphapluat.vn/TCVN/Cong-nghe-Thuc-pham/QCVN-28-2026-BCT-Cac-san-pham-sua-dang-long-922254.aspx,,gov/statistics,2026-09-25,"Read via fetch tool. Mandatory technical regulation for fresh, reconstituted, recombined, composite, evaporated and condensed milk and blends with vegetable fat; excludes infant formula and functional foods; fresh milk groups need at least 90% raw milk; principal label must state the product type; no mention of plant drinks and no reservation of the word sữa."
LBL-17,"Ministry of Industry and Trade. Thông tư 09/2026/TT-BCT ban hành Quy chuẩn kỹ thuật quốc gia đối với các sản phẩm sữa dạng lỏng, 26 Feb 2026, in force 1 Sep 2026.",Thông tư 09/2026/TT-BCT,Ministry of Industry and Trade,2026-02-26,https://thuvienphapluat.vn/van-ban/Linh-vuc-khac/Thong-tu-09-2026-TT-BCT-Quy-chuan-ky-thuat-Quoc-gia-doi-voi-cac-san-pham-sua-dang-long-696281.aspx,,gov/statistics,2026-09-25,Read via fetch tool. Art 2 in force 1 Sep 2026; Art 3 products declared before may continue until conformity registration is completed; no replacement clause for QCVN 5-1:2010/BYT seen; nothing on plant drinks.
LBL-18,"National Assembly. Luật sửa đổi, bổ sung một số điều của Luật Quảng cáo số 75/2025/QH15, 16 Jun 2025, in force 1 Jan 2026. Text on Thư Viện Pháp Luật.",Luật Quảng cáo sửa đổi 2025 số 75/2025/QH15,National Assembly of Viet Nam,2025-06-16,https://thuvienphapluat.vn/van-ban/Thuong-mai/Luat-Quang-cao-sua-doi-2025-so-75-2025-QH15-555035.aspx,,gov/statistics,2026-09-25,Read via fetch tool. Art 8 bans untruthful or misleading ads and comparisons without lawful proof; food ads need a registered or self-declared product; Art 15a duties for endorsers (verify documents).
LBL-19,"Government. Nghị định 342/2025/NĐ-CP hướng dẫn Luật Quảng cáo, 26 Dec 2025, in force 15 Feb 2026. Text on Thư Viện Pháp Luật.",Nghị định 342/2025/NĐ-CP,Government of Viet Nam,2025-12-26,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-dinh-342-2025-ND-CP-huong-dan-Luat-Quang-cao-687658.aspx,,gov/statistics,2026-09-25,Read via fetch tool. Art 5 food ads must carry product name and responsible firm; health supplements carry the not-a-medicine line; Art 6 infant products. Replaces Decrees 181/2013 and 70/2021; does not amend Decree 15/2018. No content confirmation for ordinary foods found.
LBL-20,"Bac Ninh Provincial People's Committee. Quyết định 585/QĐ-UBND phê duyệt Đề án Ứng dụng công nghệ sinh học xây dựng và phát triển ngành công nghiệp sinh học tỉnh Bắc Ninh đến năm 2030, tầm nhìn đến năm 2045, 30 Dec 2025.",Quyết định 585/QĐ-UBND năm 2025 (Bắc Ninh),Bac Ninh Provincial People's Committee,2025-12-30,https://thuvienphapluat.vn/van-ban/Tai-nguyen-Moi-truong/Quyet-dinh-585-QD-UBND-2025-Ung-dung-cong-nghe-sinh-hoc-xay-dung-nganh-cong-nghiep-sinh-hoc-Bac-Ninh-703580.aspx,,gov/statistics,2026-09-25,"Search snippet only: lists ""Sản xuất thịt nhân tạo từ tế bào gốc"" (making artificial meat from stem cells) under food industry. The only legal-database hit for ""thịt nhân tạo"". Low to Medium."
LBL-21,"Thư Viện Pháp Luật searches run 25 Sep 2026: legal texts for ""thịt nuôi cấy"", ""thịt thực vật"", ""protein thay thế"", ""thực phẩm chay""; standards (type 39) for ""thịt nuôi cấy"", ""sữa hạt"", ""sử dụng thuật ngữ về sữa"", ""thịt chế biến"", ""thịt hộp""; legal texts for QCVN on processed meat and for 2025 to 2026 label decrees.",Search results (legal database queries),Thư Viện Pháp Luật,2026-09-25,https://thuvienphapluat.vn/page/tim-van-ban.aspx?keyword=%22th%E1%BB%8Bt%20nu%C3%B4i%20c%E1%BA%A5y%22&match=True&area=0,,database,2026-09-25,"Clean negatives: no legal text or food standard uses thịt nuôi cấy, thịt thực vật or protein thay thế; no standard for nut milks; no QCVN on processed-meat composition found; no national legal text defining thực phẩm chay found (the only hit is LBL-22)."
LBL-22,"Ministry of Agriculture and Rural Development. Thông báo 2512/TB-BNN-VP kết luận của Thứ trưởng Phùng Đức Tiến về quản lý chất lượng vật tư nông nghiệp, 5 May 2021.",Thông báo 2512/TB-BNN-VP năm 2021,MARD (now MAE),2021-05-05,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Thong-bao-2512-TB-BNN-VP-2021-ket-luan-cua-Thu-truong-ve-quan-ly-chat-luong-vat-tu-nong-nghiep-473390.aspx,,gov/statistics,2026-09-25,"Read via fetch tool. One line lists ""Quản lý thực phẩm chay"" among ongoing tasks; no definition or standard."
LBL-23,"Báo Chính phủ. Đồng loạt kiểm tra thực phẩm chay, 7 Sep 2020.",Đồng loạt kiểm tra thực phẩm chay,Báo Chính phủ (Government online newspaper),2020-09-07,https://baochinhphu.vn/dong-loat-kiem-tra-thuc-pham-chay-102278660.htm,,gov/statistics,2026-09-25,"Read via fetch tool. Inspections after the Pate Minh Chay botulism incident: Hanoi 93 of 126 chay facilities inspected, 14 violations fined VND 55 million; Quang Ngai 10 facilities; Can Tho 13 products recalled. Checks covered hygiene, origin documents, storage, legal papers and quality; no meat or animal content reported."
LBL-24,"Báo Chính phủ site search for ""thực phẩm chay"" and ""đồ chay"", run 25 Sep 2026.",Báo Chính phủ search results,Báo Chính phủ,2026-09-25,https://baochinhphu.vn/tim-kiem.htm?keywords=%C4%91%E1%BB%93%20chay,,database,2026-09-25,"Two chay food-safety articles found (LBL-23; a 2020 Da Nang poisoning case with 230 people); no article on meat or animal DNA found in chay products. Clean negative for Government press, limited search."
LBL-25,"VitaDairy. ColosBaby Lactoferrin, product page with nutrition tables. Accessed 25 Sep 2026.",ColosBaby Lactoferrin,VitaDairy,2026,https://vitadairy.vn/san-pham/san-pham-cho-be/colosbaby-lactoferrin,,company,2026-09-25,"Read via fetch tool. Lactoferrin 80 mg per 100 g powder in the 0+, 1+ and 2+ formulas (about 29.4 mg per cup); protein 12 to 15.6 g per 100 g. No non-GMO claim shown on this page."
LBL-26,"OpenAlex OQL query, run 25 Sep 2026: works where title/abstract has ((vegetarian or chay or vegan) and (DNA or PCR or adulteration or mislabel*) and (Vietnam or Viet Nam or Vietnamese)).",OpenAlex query result (3 unrelated works),OpenAlex,2026-09-25,https://api.openalex.org/?oql=works%20where%20title%2Fabstract%20has%20(%20(vegetarian%20or%20chay%20or%20vegan)%20and%20(DNA%20or%20PCR%20or%20adulteration%20or%20%22mislabel*%22)%20and%20(Vietnam%20or%20%22Viet%20Nam%22%20or%20Vietnamese)%20)%20and%20retracted%20is%20(false),,database,2026-09-25,Clean negative: no indexed study measuring meat or animal DNA in Vietnamese chay products beyond the Can Tho kit paper already cited (CHY-61). A Scite query was also run with no relevant hits.
LBL-27,"Government. Nghị định 115/2018/NĐ-CP quy định xử phạt vi phạm hành chính về an toàn thực phẩm, 4 Sep 2018, amended by Nghị định 124/2021/NĐ-CP. Text on Thư Viện Pháp Luật.",Nghị định 115/2018/NĐ-CP,Government of Viet Nam,2018-09-04,https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-115-2018-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-ve-an-toan-thuc-pham-360333.aspx,,gov/statistics,2026-09-25,"Read in part via fetch tool. Art 22: products not matching the declared product information, fines up to VND 40 to 50 million in the band seen; Art 17 GM and irradiated food. Label-specific penalty articles not seen. Low to Medium."
