source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
CHN-11,"CafeF. ""Qua nhanh: Bach Hoa Xanh can moc 1.000 cua hang mo moi tu dau 2026, hoan thanh som KPI."" 28 Aug 2026. https://cafef.vn/qua-nhanh-bach-hoa-xanh-can-moc-1000-cua-hang-mo-moi-tu-dau-2026-hoan-thanh-som-kpi-188260827223232059.chn",Quá nhanh: Bách Hóa Xanh cán mốc 1.000 cửa hàng mở mới từ đầu 2026,CafeF,2026-08-28,https://cafef.vn/qua-nhanh-bach-hoa-xanh-can-moc-1000-cua-hang-mo-moi-tu-dau-2026-hoan-thanh-som-kpi-188260827223232059.chn,,press,2026-09-24,"3,563 stores on 27 Aug 2026; 1,000 opened in 2026; revenue Jan to Jul 2026 VND 33.9 trillion (up 28%); about half of openings in north and centre."
CHN-12,"Nhip song kinh doanh. ""Bach Hoa Xanh tang toc: Doanh thu 8 thang vuot 40.000 ty dong, mo moi hon 1.000 cua hang."" 14 Sep 2026. https://nhipsongkinhdoanh.vn/bach-hoa-xanh-tang-toc--doanh-thu-8-thang-vuot-40-000-ty-dong--mo-moi-hon-1-000-cua-hang-32888.htm",Bách Hoá Xanh tăng tốc: Doanh thu 8 tháng vượt 40.000 tỷ đồng,Nhip song kinh doanh,2026-09-14,https://nhipsongkinhdoanh.vn/bach-hoa-xanh-tang-toc--doanh-thu-8-thang-vuot-40-000-ty-dong--mo-moi-hon-1-000-cua-hang-32888.htm,,press,2026-09-24,"3,612 stores end Aug 2026; revenue Jan to Aug 2026 about VND 40,100 billion (up nearly 32%)."
CHN-13,"CafeF. ""Cuoc dua cua cac minimart: Bach Hoa Xanh nam 54% thi phan ve gia tri, ap dao WinCommerce, Central Retail, Saigon Co.op."" 31 Dec 2024. https://cafef.vn/cuoc-dua-cua-cac-minimart-bach-hoa-xanh-nam-54-thi-phan-ve-gia-tri-ap-dao-wincommerce-central-retail-saigon-coop-188241231140321657.chn",Cuộc đua của các minimart: Bách Hóa Xanh nắm 54% thị phần về giá trị,CafeF (reporting Vietcap 2025 strategy report),2024-12-31,https://cafef.vn/cuoc-dua-cua-cac-minimart-bach-hoa-xanh-nam-54-thi-phan-ve-gia-tri-ap-dao-wincommerce-central-retail-saigon-coop-188241231140321657.chn,,press,2026-09-24,"Secondary report of Vietcap: BHX 54% of minimart value; fresh food 40% of BHX sales Q3 2024; forecast over 2,100 stores by end-2026 (superseded). Vietcap PDF not retrievable."
CHN-14,"VnExpress. ""WinCommerce thu gan 39.000 ty dong trong 2025."" 23 Jan 2026. https://vnexpress.net/wincommerce-thu-gan-39-000-ty-dong-trong-2025-5009194.html",WinCommerce thu gần 39.000 tỷ đồng trong 2025,VnExpress,2026-01-23,https://vnexpress.net/wincommerce-thu-gan-39-000-ty-dong-trong-2025-5009194.html,,press,2026-09-24,"WinCommerce 2025 revenue nearly VND 39,000 billion (up 18%); 4,592 stores end 2025; 764 opened, about 602 rural WinMart+; 2026 plan 1,000 to 1,500 openings."
CHN-15,"BNews (VNA). ""WinCommerce buoc vao chu ky phat trien moi."" 21 Aug 2026. https://bnews.vn/wincommerce-buoc-vao-chu-ky-phat-trien-moi/433668.html",WinCommerce bước vào chu kỳ phát triển mới,BNews (Vietnam News Agency),2026-08-21,https://bnews.vn/wincommerce-buoc-vao-chu-ky-phat-trien-moi/433668.html,,press,2026-09-24,"5,141 stores H1 2026; H1 revenue nearly VND 23,000 billion (about 30% growth); CEO quote: modern share of grocery moved from 12% to 14% in 2024 to 2025; targets 6,200+ stores 2026, 15,000 by 2030."
CHN-16,"BNews (VNA). ""WinCommerce dat doanh thu gan 19.000 ty dong."" 16 Jun 2026. https://bnews.vn/wincommerce-dat-doanh-thu-gan-19-000-ty-dong/425259.html",WinCommerce đạt doanh thu gần 19.000 tỷ đồng,BNews (Vietnam News Agency),2026-06-16,https://bnews.vn/wincommerce-dat-doanh-thu-gan-19-000-ty-dong/425259.html,,press,2026-09-24,"Jan to May 2026 revenue VND 18,911 billion (up 28.7%); 464 new stores, 374 WinMart+ Rural; like-for-like growth 14.2%."
CHN-17,"CafeF. ""Nguoi Viet an gan 4 trieu tan thit heo, thi truong khong lo nam trong tay ai?"" 7 Jun 2025. https://cafef.vn/nguoi-viet-an-gan-4-trieu-tan-thit-heo-thi-truong-khong-lo-nam-trong-tay-ai-188250607073715582.chn","Người Việt ăn gần 4 triệu tấn thịt heo, thị trường khổng lồ nằm trong tay ai?",CafeF,2025-06-07,https://cafef.vn/nguoi-viet-an-gan-4-trieu-tan-thit-heo-thi-truong-khong-lo-nam-trong-tay-ai-188250607073715582.chn,,press,2026-09-24,"C.P. Vietnam over 1,000 shops (C.P. Fresh Shop, Fresh Mart, Five Star); MEATLife and MEATDeli in WinMart and other chains; pork consumption about 3.9 to 4 million t (2025 forecast). No channel shares."
CHN-18,"B&Company. ""Fresh meat in Vietnam: Market characteristics and consumer trend."" 24 Jun 2025. https://b-company.jp/fresh-meat-in-vietnam-market-characteristics-and-consumer-trend/",Fresh meat in Vietnam: Market characteristics and consumer trend,B&Company,2025-06-24,https://b-company.jp/fresh-meat-in-vietnam-market-characteristics-and-consumer-trend/,,market research,2026-09-24,"Cites Euromonitor: traditional trade around 80% of fresh meat market, modern 20%; premium traceable about 10%. Year of data not stated."
CHN-19,"Nguyen Thi Thuy, M., Dorny, P., Lebailly, P., et al. (2020). Mapping the pork value chain in Vietnam: a systematic review. Tropical Animal Health and Production 52: 2799-2808. https://doi.org/10.1007/s11250-020-02338-y",Mapping the pork value chain in Vietnam: a systematic review,"Nguyen Thi Thuy, M., Dorny, P., Lebailly, P., et al.",2020,https://doi.org/10.1007/s11250-020-02338-y,10.1007/s11250-020-02338-y,peer-reviewed,2026-09-24,Excerpts via Scite. Over 95% of pork retailers sell at wet markets (citing Unger et al. 2018); consumers buy from acquaintance retailers. No editorial notices.
CHN-20,"Pham Van Hung, Nguyen Thi Duong Nga, Bui Van Quang, et al. (2022). Characterizing beef consumption behaviors of households in Dien Bien Province, Vietnam. Vietnam Journal of Agricultural Sciences 5(3). https://doi.org/10.31817/vjas.2022.5.3.08","Characterizing Beef Consumption Behaviors of Households in Dien Bien Province, Vietnam",Pham Van Hung et al. (Vietnam National University of Agriculture),2022,https://doi.org/10.31817/vjas.2022.5.3.08,10.31817/vjas.2022.5.3.08,peer-reviewed,2026-09-24,Excerpts via Scite; metadata via OpenAlex. Almost 90% of Kinh and Thai respondents preferred buying beef in wet markets. Rural northern province.
CHN-21,"Ha-Duong, M. (2021). Subjective satisfaction and objective electricity poverty reduction in Vietnam, 2008-2018. Fulbright Review of Economics and Policy 1(1): 43-60. https://doi.org/10.1108/frep-03-2021-0022","Subjective satisfaction and objective electricity poverty reduction in Vietnam, 2008-2018","Ha-Duong, M.",2021,https://doi.org/10.1108/frep-03-2021-0022,10.1108/frep-03-2021-0022,peer-reviewed,2026-09-24,"Excerpt via Scite quoting GSO (2015, VHLSS 2014): 59.0% of households using refrigerators. Dated."
CHN-22,"Doanhnhanplus. ""Thuc don chay tai KFC danh cho nhung tin do an chay."" 28 Jul 2018. https://doanhnhanplus.vn/thuc-don-chay-tai-kfc-352427.html",Thực đơn chay tại KFC dành cho những tín đồ ăn chay,Doanhnhanplus,2018-07-28,https://doanhnhanplus.vn/thuc-don-chay-tai-kfc-352427.html,,press,2026-09-24,"KFC Vietnam chay chicken burger VND 39,000, seaweed rice with chay chicken floss VND 39,000, salad VND 15,000; 26 Jul to end of lunar July 2018."
CHN-23,"LiveKindly. ""KFC launches 2 vegan chicken meals across all Vietnam locations."" 2018. https://www.livekindly.com/kfc-vegan-chicken-meals-vietnam/",KFC Launches 2 Vegan Chicken Meals Across All Vietnam Locations,LiveKindly,2018,https://www.livekindly.com/kfc-vegan-chicken-meals-vietnam/,,press,2026-09-24,"All KFC Vietnam locations, limited time to end of lunar month. Advocacy-leaning trade press."
CHN-24,"VnExpress. ""Burger Zero Meat - burger patty thuan rau cu cua Lotteria."" 25 Jul 2025. https://vnexpress.net/burger-zero-meat-burger-patty-thuan-rau-cu-cua-lotteria-4917764.html",Burger Zero Meat - burger patty thuần rau củ của Lotteria,VnExpress,2025-07-25,https://vnexpress.net/burger-zero-meat-burger-patty-thuan-rau-cu-cua-lotteria-4917764.html,,press,2026-09-24,"VND 39,000; vegetable patty, proprietary recipe; seven cities incl. Nha Trang; target flexitarians; no sales data. Likely sponsored content."
CHN-25,"CafeF. ""Lotteria ra mat Burger Zero Meat - Trai nghiem xanh moi nhung van giu tron vi ngon."" 25 Jul 2025. https://cafef.vn/lotteria-ra-mat-burger-zero-meat-trai-nghiem-xanh-moi-nhung-van-giu-tron-vi-ngon-188250725200903068.chn",Lotteria ra mắt Burger Zero Meat,CafeF,2025-07-25,https://cafef.vn/lotteria-ra-mat-burger-zero-meat-trai-nghiem-xanh-moi-nhung-van-giu-tron-vi-ngon-188250725200903068.chn,,press,2026-09-24,Same launch; 'Zero Day' messaging. An Instagram post seen only as a search snippet says the burger is not vegan (not verified).
CHN-26,"Green Queen. ""Burger King launches plant-based Whoppers across Asia with v2food and The Vegetarian Butcher."" 14 Jan 2021. https://www.greenqueen.com.hk/burger-king-launches-plant-based-whoppers-across-asia-with-v2food-the-vegetarian-butcher/",Burger King Launches Plant-Based Whoppers Across Asia,Green Queen,2021-01-14,https://www.greenqueen.com.hk/burger-king-launches-plant-based-whoppers-across-asia-with-v2food-the-vegetarian-butcher/,,press,2026-09-24,"Japan, Philippines, China; Vietnam not mentioned. Used for a clean negative."
CHN-27,"Paujar Group. ""Pizza 4P's vegetarian menu: nourish the earth, feed the soul."" 26 Jul 2025. https://paujar-group.com.vn/en/pizza-4ps-vegetarian-menu/",Pizza 4P's - Vegetarian menu,Paujar Group (Pizza 4P's),2025-07-26,https://paujar-group.com.vn/en/pizza-4ps-vegetarian-menu/,,company,2026-09-24,"Vegetarian dishes at all restaurants: burrata, salad pizza, mushroom soup; no analogues. Prices not shown."
CHN-28,"Soha. ""Vi sao Ha Noi de xuat tang muc tran tien an ban tru tu 35.000 len 50.000 dong?"" 23 Sep 2026. https://soha.vn/vi-sao-ha-noi-de-xuat-tang-muc-tran-tien-an-ban-tru-tu-35000-len-50000-dong-198260923140032463.htm",Vì sao Hà Nội đề xuất tăng mức trần tiền ăn bán trú từ 35.000 lên 50.000 đồng?,Soha,2026-09-23,https://soha.vn/vi-sao-ha-noi-de-xuat-tang-muc-tran-tien-an-ban-tru-tu-35000-len-50000-dong-198260923140032463.htm,,press,2026-09-24,"Hanoi ceilings: lunch VND 35,000 to 50,000 proposed; breakfast 20,000 to 25,000; preschool 35,000 to 40,000; covers labour, equipment, transport, QA."
CHN-29,"Xay dung chinh sach, Government of Viet Nam portal. ""Cac muc ho tro bua an ban tru cho hoc sinh tieu hoc tren dia ban Ha Noi."" 11 Jul 2025. https://xaydungchinhsach.chinhphu.vn/cac-muc-ho-tro-bua-an-ban-tru-cho-hoc-sinh-tieu-hoc-tren-dia-ban-ha-noi-119250710150824998.htm",Các mức hỗ trợ bữa ăn bán trú cho học sinh tiểu học trên địa bàn Hà Nội,Government of Viet Nam (xaydungchinhsach.chinhphu.vn),2025-07-11,https://xaydungchinhsach.chinhphu.vn/cac-muc-ho-tro-bua-an-ban-tru-cho-hoc-sinh-tieu-hoc-tren-dia-ban-ha-noi-119250710150824998.htm,,gov/statistics,2026-09-24,"Hanoi People's Council support 2025 to 2026: VND 20,000 or 30,000 per pupil per day; about 768,000 primary pupils; VND 3,063 billion; 703 schools (90.4%) offer ban tru; minimum meal VND 30,000."
CHN-30,"Bao Chinh phu. ""Tang cuong bao dam an toan, chat luong bua an ban tru trong cac co so giao duc"" (Cong dien 64/CD-TTg). 13 Sep 2026. https://baochinhphu.vn/tang-cuong-bao-dam-an-toan-chat-luong-bua-an-ban-tru-trong-cac-co-so-giao-duc-10226091312502155.htm","Tăng cường bảo đảm an toàn, chất lượng bữa ăn bán trú trong các cơ sở giáo dục (Công điện 64/CĐ-TTg)","Prime Minister of Viet Nam, via Bao Chinh phu",2026-09-13,https://baochinhphu.vn/tang-cuong-bao-dam-an-toan-chat-luong-bua-an-ban-tru-trong-cac-co-so-giao-duc-10226091312502155.htm,,gov/statistics,2026-09-24,"Official dispatch: procurement public and transparent, not based solely on lowest price; supplier food-safety capability and traceability; age-appropriate balanced menus."
CHN-31,"VnExpress. ""Nom nop lo bua an ban tru cua hoc sinh."" 18 Sep 2026. https://vnexpress.net/nom-nop-lo-bua-an-ban-tru-cua-hoc-sinh-5121422.html",Nơm nớp lo bữa ăn bán trú của học sinh,VnExpress,2026-09-18,https://vnexpress.net/nom-nop-lo-bua-an-ban-tru-cua-hoc-sinh-5121422.html,,press,2026-09-24,About 15.5 million primary and lower secondary pupils; most grade 1 to 5 pupils eat lunch at school; school kitchens vs industrial caterers; quality complaints.
CHN-32,"Bao Soc Trang. ""Quoc hoi thong nhat ho tro bua an trua cho hoc sinh tieu hoc va THCS cac xa bien gioi tu nam hoc 2025 - 2026."" 27 Jun 2025. https://baosoctrang.org.vn/giao-duc-dao-tao/202506/quoc-hoi-thong-nhat-ho-tro-bua-an-trua-cho-hoc-sinh-tieu-hoc-va-thcs-cac-xa-bien-gioi-tu-nam-hoc-2025-2026-41b64d7/",Quốc hội thống nhất hỗ trợ bữa ăn trưa cho học sinh tiểu học và THCS các xã biên giới,Bao Soc Trang,2025-06-27,https://baosoctrang.org.vn/giao-duc-dao-tao/202506/quoc-hoi-thong-nhat-ho-tro-bua-an-trua-cho-hoc-sinh-tieu-hoc-va-thcs-cac-xa-bien-gioi-tu-nam-hoc-2025-2026-41b64d7/,,press,2026-09-24,"National Assembly: lunch support for primary and lower secondary pupils in land-border communes from 2025 to 2026. Resolution number, amounts and pupil numbers not stated."
CHN-33,Prime Minister of Viet Nam. Quyet dinh 1340/QD-TTg phe duyet Chuong trinh Sua hoc duong cai thien tinh trang dinh duong gop phan nang cao tam voc tre em mau giao va tieu hoc den nam 2020. 8 Jul 2016. https://vanban.chinhphu.vn/default.aspx?pageid=27160&docid=185450 (text: https://luatvietnam.vn/y-te/quyet-dinh-1340-qd-ttg-thu-tuong-chinh-phu-106698-d1.html),Quyết định 1340/QĐ-TTg: Chương trình Sữa học đường đến năm 2020,Prime Minister of Viet Nam,2016-07-08,https://vanban.chinhphu.vn/default.aspx?pageid=27160&docid=185450,,gov/statistics,2026-09-24,"Issue date from official portal; targets and funding clause quoted verbatim via LuatVietnam: animal protein over 40% of total protein; energy 90% to 95%; funding from enterprises, families, local budgets."
CHN-34,"Tuoi Tre. ""Vinamilk trung thau hon 3.828 ti dong chuong trinh sua hoc duong."" 29 Nov 2018. https://tuoitre.vn/vinamilk-trung-thau-hon-3828-ti-dong-chuong-trinh-sua-hoc-duong-20181129152843926.htm",Vinamilk trúng thầu hơn 3.828 tỉ đồng chương trình sữa học đường,Tuoi Tre,2018-11-29,https://tuoitre.vn/vinamilk-trung-thau-hon-3828-ti-dong-chuong-trinh-sua-hoc-duong-20181129152843926.htm,,press,2026-09-24,"Hanoi school milk tender 2019 to 2020: VND 3,828 billion; VND 6,286 per 180 ml; state 30% (50% disadvantaged), Vinamilk 23%, parents about 47%; milk made entirely in Vietnam; over 90% of children."
CHN-35,"CafeF. ""Vu thit lon dich vao truong hoc: Thay gi ve thi truong suat an ty USD tai Viet Nam?"" 1 Apr 2026. https://cafef.vn/vu-thit-lon-dich-vao-truong-hoc-thay-gi-ve-thi-truong-suat-an-ty-usd-tai-viet-nam-188260401164041012.chn",Vụ thịt lợn dịch vào trường học: Thấy gì về thị trường suất ăn tỷ USD tại Việt Nam?,"CafeF (citing B&Company, Sept 2025)",2026-04-01,https://cafef.vn/vu-thit-lon-dich-vao-truong-hoc-thay-gi-ve-thi-truong-suat-an-ty-usd-tai-viet-nam-188260401164041012.chn,,press,2026-09-24,"Catering market about USD 2 bn (VND 52,700 bn, 2026), 7% a year; education largest pillar; over 25 million students, about 26,000 public schools; public school meals VND 25,000 to 40,000."
CHN-36,"Dan Tri. ""Vu 300 tan thit lon benh: 26 truong cong lap, loat bep an mam non lien quan."" 7 Apr 2026. https://dantri.com.vn/giao-duc/vu-300-tan-thit-lon-benh-26-truong-cong-lap-loat-bep-an-mam-non-lien-quan-20260406231808720.htm","Vụ 300 tấn thịt lợn bệnh: 26 trường công lập, loạt bếp ăn mầm non liên quan",Dan Tri,2026-04-07,https://dantri.com.vn/giao-duc/vu-300-tan-thit-lon-benh-26-truong-cong-lap-loat-bep-an-mam-non-lien-quan-20260406231808720.htm,,press,2026-09-24,"About 300 t ASF-infected pork relabelled as clean; Hanoi Industrial Meal Service Company supplied 26 public schools; second caterer supplied private kindergartens; over 2,900 schools reviewed supply chains."
CHN-37,"Cong Thuong. ""4,15 trieu lao dong dang lam viec tai cac khu cong nghiep, khu kinh te."" 11 Mar 2024. https://congthuong.vn/415-trieu-lao-dong-dang-lam-viec-tai-cac-khu-cong-nghiep-khu-kinh-te-307948.html","4,15 triệu lao động đang làm việc tại các khu công nghiệp, khu kinh tế",Bao Cong Thuong (citing MPI),2024-03-11,https://congthuong.vn/415-trieu-lao-dong-dang-lam-viec-tai-cac-khu-cong-nghiep-khu-kinh-te-307948.html,,press,2026-09-24,"About 4.15 million workers in industrial parks and economic zones end-2023; 416 industrial parks, 296 operating."
CHN-38,"Lao dong doan the. ""Tu suat an 'no' den suat an 'du chat'."" 15 Sep 2026. https://laodongdoanthe.vn/tu-suat-an-no-den-suat-an-du-chat-117990.html","Từ suất ăn ""no"" đến suất ăn ""đủ chất""",Lao dong doan the (trade union press),2026-09-15,https://laodongdoanthe.vn/tu-suat-an-no-den-suat-an-du-chat-117990.html,,press,2026-09-24,"Canteen meal prices at Duc Giang, Hung Yen garment firms and Ho Guom group: VND 17,000 (2024) to 25,000 (2026); 2016 minimum VND 15,000; 2022 recommendation VND 18,000 to 20,000."
CHN-39,"Bao Hai Phong. ""Nang chat bua an ca, giu suc khoe nguoi lao dong."" 16 Aug 2026. https://baohaiphong.vn/nang-chat-bua-an-ca-giu-suc-khoe-nguoi-lao-dong-550584.html","Nâng chất bữa ăn ca, giữ sức khỏe người lao động",Bao Hai Phong,2026-08-16,https://baohaiphong.vn/nang-chat-bua-an-ca-giu-suc-khoe-nguoi-lao-dong-550584.html,,press,2026-09-24,"Union floor VND 20,000; typical VND 25,000 to 30,000; Toyota Boshoku 33,000, Toyoda Gosei 30,000, Sumiden 35,000; menu structure; 62% of unionised firms use kitchens, caterers, vouchers or cash."
CHN-40,"LuatVietnam. ""Chinh thuc: Tien an giua ca, an trua vuot qua 1,2 trieu dong/nguoi lao dong/thang moi tinh vao thu nhap chiu thue TNCN."" 3 Jul 2026. https://luatvietnam.vn/thue-phi-le-phi/tien-an-giua-ca-an-trua-vuot-qua-12-trieu-dong-nguoi-lao-dong-thang-moi-tinh-vao-thu-nhap-chiu-thue-tncn-565-108017-article.html","Tiền ăn giữa ca, ăn trưa vượt quá 1,2 triệu đồng mới tính vào thu nhập chịu thuế TNCN",LuatVietnam,2026-07-03,https://luatvietnam.vn/thue-phi-le-phi/tien-an-giua-ca-an-trua-vuot-qua-12-trieu-dong-nguoi-lao-dong-thang-moi-tinh-vao-thu-nhap-chiu-thue-tncn-565-108017-article.html,,other,2026-09-24,Legal information site summarising Decree 253/2026/ND-CP from 1 Jul 2026: cash meal allowance tax-free to VND 1.2 million a month; employer-organised meals fully exempt. Decree text not read.
CHN-41,"Saigon Times (republished by Tuoi Tre). ""Suat an cong nghiep: Thi truong 'nhay cam' tai Viet Nam."" 3 Dec 2024. https://tuoitre.vn/saigontimes/suat-an-cong-nghiep-thi-truong-nhay-cam-tai-viet-nam-1061010527.htm",Suất ăn công nghiệp: Thị trường 'nhạy cảm' tại Việt Nam,Saigon Times,2024-12-03,https://tuoitre.vn/saigontimes/suat-an-cong-nghiep-thi-truong-nhay-cam-tai-viet-nam-1061010527.htm,,press,2026-09-24,"Catering market about USD 2 bn, 7% CAGR, VND 52,600 bn by 2026; standard meal VND 29,000, range 20,000 to 50,000; food 60% to 80% of meal value; margins 20% to 35%; commissions VND 500 to 1,000 per meal; top caterers and meals per day."
