source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
CHY-11,"Tran T.N.N., Le K.H., N H.L., D N.T.H., Phan D.B.V. Human sustainability through dietary transitions: evidence from urban students' shift toward vegetarian practices in Ho Chi Minh City. Journal of People, Plants, and Environment 29(S2):259, 2026. https://doi.org/10.11628/ksppe.2026.29.s2.259",Human Sustainability through Dietary Transitions: Urban Students' Shift toward Vegetarian Practices in Ho Chi Minh City,"Journal of People, Plants, and Environment",2026,https://jppe.ppe.or.kr/journal/view.php?doi=10.11628%2Fksppe.2026.29.S2.259,10.11628/ksppe.2026.29.s2.259,peer-reviewed,2026-09-24,"n=707 quota sample of students at seven universities, Oct 2024 to Mar 2025; vegetarian share set by quota"
CHY-12,"Markoni E., Ha T.M., Gotze F., et al. Healthy or environmentally friendly? Meat consumption practices of green consumers in Vietnam and Switzerland. Sustainability 15(15):11488, 2023. https://doi.org/10.3390/su151511488",Healthy or Environmentally Friendly? Meat Consumption Practices of Green Consumers in Vietnam and Switzerland,MDPI Sustainability,2023,https://www.mdpi.com/2071-1050/15/15/11488,10.3390/su151511488,peer-reviewed,2026-09-24,"Qualitative, 7 online group discussions, 44 Vietnamese participants, Nov 2021 to Mar 2022"
CHY-13,B-Company. Vegetarian Vietnamese food: consumer trends and market opportunities in Vietnam's F&B sector. 2025. https://b-company.jp/vegetarian-vietnamese-food-consumer-trends-and-market-opportunities-in-vietnams-fb-sector/,Vegetarian Vietnamese food: consumer trends and market opportunities,B-Company (Japanese consultancy),2025,https://b-company.jp/vegetarian-vietnamese-food-consumer-trends-and-market-opportunities-in-vietnams-fb-sector/,,industry report,2026-09-24,"Secondary compilation (Statista, IMARC, Foody); marketing content"
CHY-14,B-Company. Ho Chi Minh City becomes the capital of vegetarians: plant-based trends quietly spreading. 2024 or 2025. https://b-company.jp/ho-chi-minh-city-becomes-the-capital-of-vegetarians-plant-based-trends-quietly-spreading/,Ho Chi Minh City becomes the capital of vegetarians,B-Company,2024,https://b-company.jp/ho-chi-minh-city-becomes-the-capital-of-vegetarians-plant-based-trends-quietly-spreading/,,industry report,2026-09-24,"Cites Foody May 2024 count of 2,737 stores in 51 provinces and HappyCow counts"
CHY-15,VTV. An chay dang vuot ra ngoai cau chuyen am thuc. 12 December 2024. https://vtv.vn/doi-song/an-chay-dang-vuot-ra-ngoai-cau-chuyen-am-thuc-20241212142926002.htm,Ăn chay đang vượt ra ngoài câu chuyện ẩm thực,VTV,2024-12-12,https://vtv.vn/doi-song/an-chay-dang-vuot-ra-ngoai-cau-chuyen-am-thuc-20241212142926002.htm,,press,2026-09-24,Source of untraced '10% of population' and 'USD 1 billion' claims; rejected
CHY-16,VnExpress. Doanh so cac cua hang thuc pham chay tang gap doi mua Vu Lan. 18 August 2024. https://vnexpress.net/doanh-so-cac-cua-hang-thuc-pham-chay-tang-gap-doi-mua-vu-lan-4782792.html,Doanh số các cửa hàng thực phẩm chay tăng gấp đôi mùa Vu Lan,VnExpress,2024-08-18,https://vnexpress.net/doanh-so-cac-cua-hang-thuc-pham-chay-tang-gap-doi-mua-vu-lan-4782792.html,,press,2026-09-24,"Retailer and shop quotes, Go!, Saigon Co.op, Saigon Chay"
CHY-17,Bao Dau Tu. Doanh nghiep thuc pham chay tang truong manh mua Vu Lan. 18 August 2024. https://baodautu.vn/doanh-nghiep-thuc-pham-chay-tang-truong-manh-mua-vu-lan-d222641.html,Doanh nghiệp thực phẩm chay tăng trưởng mạnh mùa Vu Lan,"Bao Dau Tu (Vietnam Investment Review, Vietnamese edition)",2024-08-18,https://baodautu.vn/doanh-nghiep-thuc-pham-chay-tang-truong-manh-mua-vu-lan-d222641.html,,press,2026-09-24,"NFC Food, Binh Tay Food, Saigon Co.op figures"
CHY-18,VnEconomy. Tang manh suc mua thuc pham chay tai cho Viet. 4 September 2025. https://vneconomy.vn/tang-manh-suc-mua-thuc-pham-chay-tai-cho-viet.htm,Tăng mạnh sức mua thực phẩm chay tại chợ Việt,VnEconomy,2025-09-04,https://vneconomy.vn/tang-manh-suc-mua-thuc-pham-chay-tai-cho-viet.htm,,press,2026-09-24,Saigon Chay chairman quote; also repeats untraced 10% and IMARC figures
CHY-19,"Bao Tin Tuc (VNA). Thi truong mua Vu Lan: suc mua tang nhe, hang hoa phong phu. 24 August 2026. https://baotintuc.vn/thi-truong-tien-te/thi-truong-mua-vu-lan-suc-mua-tang-nhe-hang-hoa-phong-phu-20260824164157763.htm","Thị trường mùa Vu Lan: Sức mua tăng nhẹ, hàng hóa phong phú",Bao Tin Tuc (Vietnam News Agency),2026-08-24,https://baotintuc.vn/thi-truong-tien-te/thi-truong-mua-vu-lan-suc-mua-tang-nhe-hang-hoa-phong-phu-20260824164157763.htm,,press,2026-09-24,"Tofu output up 15 to 20 percent, tofu price stable, Ho Chi Minh City"
CHY-20,"Bao Cong Thuong. Mua Vu Lan, thi truong hang hoa va do chay tang nhiet. 22 August 2026. https://congthuong.vn/mua-vu-lan-thi-truong-hang-hoa-va-do-chay-tang-nhiet-470048.html","Mùa Vu Lan, thị trường hàng hóa và đồ chay 'tăng nhiệt'",Bao Cong Thuong (Ministry of Industry and Trade newspaper),2026-08-22,https://congthuong.vn/mua-vu-lan-thi-truong-hang-hoa-va-do-chay-tang-nhiet-470048.html,,press,2026-09-24,Hanoi chay prices per kg; vendor quotes on natural ingredients
CHY-21,Bao Hai Phong. Xu huong than trong hon trong lua chon thuc pham mua Vu Lan 2026. 26 August 2026. https://baohaiphong.vn/xu-huong-than-trong-hon-trong-lua-chon-thuc-pham-mua-vu-lan-2026-551612.html,Xu hướng thận trọng hơn trong lựa chọn thực phẩm mùa Vu Lan 2026,Bao Hai Phong,2026-08-26,https://baohaiphong.vn/xu-huong-than-trong-hon-trong-lua-chon-thuc-pham-mua-vu-lan-2026-551612.html,,press,2026-09-24,"Orders down 20 to 30 percent year on year at one restaurant; preference for mushroom, lotus, beans"
CHY-22,Tien Phong. Thi truong ram thang Bay: do chay lam san dat nhu tom tuoi. 27 August 2026. https://tienphong.vn/thi-truong-ram-thang-bay-do-chay-lam-san-dat-nhu-tom-tuoi-post1871599.tpo,Thị trường rằm tháng Bảy: Đồ chay làm sẵn đắt như tôm tươi,Tien Phong,2026-08-27,https://tienphong.vn/thi-truong-ram-thang-bay-do-chay-lam-san-dat-nhu-tom-tuoi-post1871599.tpo,,press,2026-09-24,Mushroom prices in Vu Lan versus normal days
CHY-23,Tien Phong. Do chay 'ba khong' tran cho. 23 August 2026. https://tienphong.vn/do-chay-ba-khong-tran-cho-post1870278.tpo,Đồ chay 'ba không' tràn chợ,Tien Phong,2026-08-23,https://tienphong.vn/do-chay-ba-khong-tran-cho-post1870278.tpo,,press,2026-09-24,"Unlabelled mock meat prices and expert warnings, Ho Chi Minh City"
CHY-24,"VietnamPlus. Vu Lan market sees strong demand for vegetarian offerings, online services. 25 August 2026. https://en.vietnamplus.vn/vu-lan-market-sees-strong-demand-for-vegetarian-offerings-online-services-post350736.vnp","Vu Lan market sees strong demand for vegetarian offerings, online services",VietnamPlus (Vietnam News Agency),2026-08-25,https://en.vietnamplus.vn/vu-lan-market-sees-strong-demand-for-vegetarian-offerings-online-services-post350736.vnp,,press,2026-09-24,Hanoi market surveillance fines; tray prices
CHY-25,Vietnam.vn. The vegetarian food market is bustling in January. 27 February 2026. https://www.vietnam.vn/en/thi-truong-thuc-pham-chay-thang-gieng-soi-dong,The vegetarian food market is bustling in January,Vietnam.vn (republishing Can Tho press),2026-02-27,https://www.vietnam.vn/en/thi-truong-thuc-pham-chay-thang-gieng-soi-dong,,press,2026-09-24,"First lunar month demand, Can Tho; brands named"
CHY-26,Nguoi Dua Tin. TP.HCM: nhon nhip thi truong thuc pham chay thang Vu Lan. 7 August 2024. https://www.nguoiduatin.vn/tphcm-nhon-nhip-thi-truong-thuc-pham-chay-thang-vu-lan-204240806143353227.htm,TP.HCM: Nhộn nhịp thị trường thực phẩm chay tháng Vu Lan,Nguoi Dua Tin,2024-08-07,https://www.nguoiduatin.vn/tphcm-nhon-nhip-thi-truong-thuc-pham-chay-thang-vu-lan-204240806143353227.htm,,press,2026-09-24,Mock meat best sellers at Bach Hoa Xanh and chay stores
CHY-27,Bao Can Tho. Thi truong thuc pham chay soi dong mua Vu Lan. 24 August 2026. https://baocantho.com.vn/thi-truong-thuc-pham-chay-soi-dong-mua-vu-lan-a213429.html,Thị trường thực phẩm chay sôi động mùa Vu Lan,Bao Can Tho,2026-08-24,https://baocantho.com.vn/thi-truong-thuc-pham-chay-soi-dong-mua-vu-lan-a213429.html,,press,2026-09-24,About 20 percent month on month increase in Can Tho
CHY-28,Trung tam Bao chi TP.HCM. Thi truong ngay le Vu Lan: thuc pham chay 'duoc mua' kinh doanh. 29 August 2020. https://ttbc-hcm.gov.vn/thi-truong-ngay-le-vu-lan-thuc-pham-chay-duoc-mua-kinh-doanh-13218.html,Thị trường ngày lễ Vu Lan: Thực phẩm chay 'được mùa' kinh doanh,Ho Chi Minh City Press Centre,2020-08-29,https://ttbc-hcm.gov.vn/thi-truong-ngay-le-vu-lan-thuc-pham-chay-duoc-mua-kinh-doanh-13218.html,,gov/statistics,2026-09-24,Government press centre; 2020 prices and supermarket uplift
CHY-29,SGGP. VISSAN ra mat bo doi san pham chay tien loi. 27 August 2026. https://www.sggp.org.vn/vissan-ra-mat-bo-doi-san-pham-chay-tien-loi-post869057.html,VISSAN ra mắt bộ đôi sản phẩm chay tiện lợi,Sai Gon Giai Phong,2026-08-27,https://www.sggp.org.vn/vissan-ra-mat-bo-doi-san-pham-chay-tien-loi-post869057.html,,press,2026-09-24,Vissan chay ha cao and hoanh thanh launch prices
CHY-30,"Bao Cong Thuong. Vissan dat muc tieu tang truong, day manh dau tu chien luoc nam 2026. 23 April 2026. https://congthuong.vn/vissan-dat-muc-tieu-tang-truong-day-manh-dau-tu-chien-luoc-nam-2026-453581.html","Vissan đặt mục tiêu tăng trưởng, đẩy mạnh đầu tư chiến lược năm 2026",Bao Cong Thuong,2026-04-23,https://congthuong.vn/vissan-dat-muc-tieu-tang-truong-day-manh-dau-tu-chien-luoc-nam-2026-453581.html,,press,2026-09-24,Vissan 2026 AGM targets; no chay split
CHY-31,"Foody.vn. Dia diem An chay tai [city] listing pages (Ho Chi Minh City, Hanoi, Da Nang, Hue and 19 other former provinces). Accessed 24 September 2026. https://www.foody.vn/ho-chi-minh/an-chay",Địa điểm Ăn chay (listing pages),Foody.vn,2026-09-24,https://www.foody.vn/ho-chi-minh/an-chay,,database,2026-09-24,"Counts read from page meta description 'Danh sách hơn N địa điểm'; cumulative listings, not active outlets; uses pre-2025 province boundaries"
CHY-32,Loving Hut Vietnam. Vegan and vegetarian fast food restaurant locations. Accessed 24 September 2026. https://lovinghut.com/vn/,Loving Hut Vietnam,Loving Hut,2026-09-24,https://lovinghut.com/vn/,,company,2026-09-24,14 outlets listed
CHY-33,"PasGo. Chay Garden Vegetarian Buffet and Tea House Thao Dien, buffet price listing. Accessed 24 September 2026. https://pasgo.vn/nha-hang/chay-garden-vegetarian-buffet-and-tea-house-thao-dien-4847",Chay Garden Thảo Điền: Buffet chay,PasGo (restaurant booking platform),2026-09-24,https://pasgo.vn/nha-hang/chay-garden-vegetarian-buffet-and-tea-house-thao-dien-4847,,database,2026-09-24,Weekday and holy-day buffet prices
CHY-34,Time Out Vietnam. Chay Garden review. 16 June 2025. https://www.timeout.com/vietnam/restaurants/chay-garden,Chay Garden,Time Out,2025-06-16,https://www.timeout.com/vietnam/restaurants/chay-garden,,press,2026-09-24,Two locations; monastic cooking style
CHY-35,MICHELIN Guide. 5 vegetarian menus in Ho Chi Minh City. 22 May 2024. https://guide.michelin.com/kr/en/article/dining-out/5-vegetarian-menus-michelin-ho-chi-minh-city,5 vegetarian menus in Ho Chi Minh City,MICHELIN Guide,2024-05-22,https://guide.michelin.com/kr/en/article/dining-out/5-vegetarian-menus-michelin-ho-chi-minh-city,,other,2026-09-24,Chay Garden and Hum Garden Bib Gourmand
CHY-36,HumVentures. Am thuc chay hien dai. August 2018. https://humventures.vn/en/am-thuc-chay-hien-dai-2/,Ẩm thực chay hiện đại,HumVentures (Hum Vegetarian owner),2018-08,https://humventures.vn/en/am-thuc-chay-hien-dai-2/,,company,2026-09-24,"Company self-report: 3 outlets, about 150,000 customers a year, VND 350,000 average spend"
CHY-37,Thanh Nien. Vi sao nhieu nha hang an chay noi tieng o TP.HCM gia dat hon nha hang man? 15 August 2022. https://thanhnien.vn/vi-sao-nhieu-nha-hang-an-chay-noi-tieng-o-tphcm-gia-dat-hon-nha-hang-man-1851487238.htm,Vì sao nhiều nhà hàng ăn chay nổi tiếng ở TP.HCM giá đắt hơn nhà hàng mặn?,Thanh Nien,2022-08-15,https://thanhnien.vn/vi-sao-nhieu-nha-hang-an-chay-noi-tieng-o-tphcm-gia-dat-hon-nha-hang-man-1851487238.htm,,press,2026-09-24,Premium chay price levels
CHY-38,"Thanh Nien. Tien thue mat bang tang 5 lan, quan com chay 'thang may' o TP.HCM van ban 15.000 dong/phan. 25 August 2026. https://thanhnien.vn/tien-thue-mat-bang-tang-5-lan-quan-com-chay-thang-may-o-tphcm-van-ban-15000-dong-phan-185260823220035319.htm",Quán cơm chay 'thang máy' ở TP.HCM vẫn bán 15.000 đồng/phần,Thanh Nien,2026-08-25,https://thanhnien.vn/tien-thue-mat-bang-tang-5-lan-quan-com-chay-thang-may-o-tphcm-van-ban-15000-dong-phan-185260823220035319.htm,,press,2026-09-24,Street chay price and menu composition
CHY-39,"Thanh Nien. Quan chay trong hem nho o Quang Tri: bun mam nem, mi Quang chi 20.000 dong. 28 August 2026. https://thanhnien.vn/quan-chay-trong-hem-nho-o-quang-tri-bun-mam-nem-mi-quang-chi-20000-dong-185260822151242726.htm","Quán chay trong hẻm nhỏ ở Quảng Trị: Bún mắm nêm, mì Quảng chỉ 20.000 đồng",Thanh Nien,2026-08-28,https://thanhnien.vn/quan-chay-trong-hem-nho-o-quang-tri-bun-mam-nem-mi-quang-chi-20000-dong-185260822151242726.htm,,press,2026-09-24,"Street chay prices, central Vietnam"
CHY-40,Thanh Nien. Nhieu quan an giu gia com 35.000 dong o TP.HCM. 7 May 2026. https://thanhnien.vn/nhieu-quan-an-giu-gia-com-35000-dong-o-tphcm-tang-nua-khach-kho-xoay-xo-185260506174013174.htm,Nhiều quán ăn giữ giá cơm 35.000 đồng ở TP.HCM,Thanh Nien,2026-05-07,https://thanhnien.vn/nhieu-quan-an-giu-gia-com-35000-dong-o-tphcm-tang-nua-khach-kho-xoay-xo-185260506174013174.htm,,press,2026-09-24,Meat rice plate prices 2026
CHY-41,"Tuoi Tre. Xa dan com sinh vien 20.000 dong, tien an dua theo gia com van phong. 6 April 2025. https://tuoitre.vn/xa-dan-com-sinh-vien-20-000-dong-tien-an-dua-theo-gia-com-van-phong-20250324225549888.htm",Xa dần cơm sinh viên 20.000 đồng,Tuoi Tre,2025-04-06,https://tuoitre.vn/xa-dan-com-sinh-vien-20-000-dong-tien-an-dua-theo-gia-com-van-phong-20250324225549888.htm,,press,2026-09-24,Student and office meal prices 2025
CHY-42,Ngoi Sao (VnExpress). 4 quan chay gia binh dan khu trung tam. 4 August 2024. https://ngoisao.vnexpress.net/4-quan-chay-gia-binh-dan-khu-trung-tam-4776580.html,4 quán chay giá bình dân khu trung tâm,Ngoi Sao / VnExpress,2024-08-04,https://ngoisao.vnexpress.net/4-quan-chay-gia-binh-dan-khu-trung-tam-4776580.html,,press,2026-09-24,"Chay dish and buffet prices, central Ho Chi Minh City"
CHY-43,"Tuoi Tre. An chay cho nhe da, an chay vi... them rau. 24 August 2022. https://tuoitre.vn/an-chay-cho-nhe-da-an-chay-vi-them-rau-20220823141444242.htm","Ăn chay cho nhẹ dạ, ăn chay vì… thèm rau",Tuoi Tre,2022-08-24,https://tuoitre.vn/an-chay-cho-nhe-da-an-chay-vi-them-rau-20220823141444242.htm,,press,2026-09-24,An Giang chay buffets and motivations
CHY-44,VinWonders. Diem danh top 15 quan chay Nha Trang hut khach nhat. 11 December 2025. https://vinwonders.com/vi/wonderpedia/news/diem-danh-top-15-quan-chay-nha-trang-hut-khach-nhat/,Điểm danh Top 15 quán chay Nha Trang hút khách nhất,VinWonders (Vingroup),2025-12-11,https://vinwonders.com/vi/wonderpedia/news/diem-danh-top-15-quan-chay-nha-trang-hut-khach-nhat/,,company,2026-09-24,Price range per dish in Nha Trang; promotional listicle
CHY-45,"USDA Foreign Agricultural Service. Vietnam: Oilseeds and Products Annual. GAIN report VM2026-0006, 15 April 2026. https://apps.fas.usda.gov/newgainapi/api/Report/DownloadReportByFileName?fileName=Oilseeds+and+Products+Annual_Hanoi_Vietnam_VM2026-0006.pdf",Vietnam: Oilseeds and Products Annual 2026,USDA FAS (Post Hanoi),2026-04-15,https://apps.fas.usda.gov/newgainapi/api/Report/DownloadReportByFileName?fileName=Oilseeds+and+Products+Annual_Hanoi_Vietnam_VM2026-0006.pdf,,gov/statistics,2026-09-24,Primary PDF read; soybean food use PSD line; also used in supply study
CHY-46,U.S. Soybean Export Council. Updated 2025 Asia Soy Food Report analyzes market potential. 2025. https://ussec.org/news/updated-2025-asia-soy-food-report-analyzes-market-potential/,Updated 2025 Asia Soy Food Report Analyzes Market Potential,USSEC (funded partly by US soy checkoff),2025,https://ussec.org/news/updated-2025-asia-soy-food-report-analyzes-market-potential/,,industry report,2026-09-24,News summary read; full report behind form; interested party
CHY-47,Vinasoy. Company website. Accessed 24 September 2026. https://vinasoy.com/,Vinasoy,Vinasoy (Quang Ngai Sugar),2026-09-24,https://vinasoy.com/,,company,2026-09-24,Claims more than 1 billion products a year
CHY-48,"Nong nghiep Viet Nam. Hau het dau phu, tao pho deu lam tu dau tuong GMO. 10 May 2017. https://nongnghiepmoitruong.vn/hau-het-dau-phu-tao-pho-deu-lam-tu-dau-tuong-gmo-d193323.html","Hầu hết đậu phụ, tào phớ đều làm từ đậu tương GMO",Nong nghiep Viet Nam (ministry newspaper),2017-05-10,https://nongnghiepmoitruong.vn/hau-het-dau-phu-tao-pho-deu-lam-tu-dau-tuong-gmo-d193323.html,,press,2026-09-24,Hong Ha commune tofu volumes and 2017 prices
CHY-49,So Van hoa va The thao Ha Noi. Dau phu lang Chai Vong La. 22 August 2020. https://sovhtt.hanoi.gov.vn/dau-phu-lang-chai-vong-la/,Đậu phụ làng Chài Võng La,Hanoi Department of Culture and Sports,2020-08-22,https://sovhtt.hanoi.gov.vn/dau-phu-lang-chai-vong-la/,,gov/statistics,2026-09-24,Over 80 percent of households make tofu; 1.5 ta (150 kg) beans per household per day
CHY-50,VnExpress. Nghe dau phu lang Mo 2.000 nam tai Ha Noi. 29 July 2025. https://vnexpress.net/nghe-dau-phu-lang-mo-2-000-nam-tai-ha-noi-4919685.html,Nghề đậu phụ làng Mơ 2.000 năm tại Hà Nội,VnExpress,2025-07-29,https://vnexpress.net/nghe-dau-phu-lang-mo-2-000-nam-tai-ha-noi-4919685.html,,press,2026-09-24,Tofu block price 2025
CHY-51,Viet Nam News. Mushroom industry facing a growth block. 10 November 2025. https://vietnamnews.vn/economy/1729186/mushroom-industry-facing-a-growth-block.html,Mushroom industry facing a growth block,Viet Nam News,2025-11-10,https://vietnamnews.vn/economy/1729186/mushroom-industry-facing-a-growth-block.html,,press,2026-09-24,"Production 250,000 to 270,000 t; market value from Ken Research; also in supply study"
CHY-52,"Giac Ngo Online, To Tu van. Kieng ngu vi tan (hanh, he, toi, nen, kieu) co the hoa giai tam san? 1 March 2022. https://giacngo.vn/kieng-ngu-vi-tan-hanh-he-toi-nen-kieu-co-the-hoa-giai-tam-san-post40227.html","Kiêng ngũ vị tân (hành, hẹ, tỏi, nén, kiệu) có thể hóa giải tâm sân?",Giac Ngo (Vietnam Buddhist Sangha HCMC newspaper),2022-03-01,https://giacngo.vn/kieng-ngu-vi-tan-hanh-he-toi-nen-kieu-co-the-hoa-giai-tam-san-post40227.html,,other,2026-09-24,Sangha newspaper advisory panel; religious guidance
CHY-53,"Phat Phap Ung Dung. Co nen dat ten mon chay gia man hay khong? 22 April 2019 (quoting Thich Thanh Huan, Central Sangha Office I). https://phatphapungdung.com/co-nen-dat-ten-mon-chay-gia-man-hay-khong-140656.html",Có nên đặt tên món chay giả mặn hay không?,Phat Phap Ung Dung,2019-04-22,https://phatphapungdung.com/co-nen-dat-ten-mon-chay-gia-man-hay-khong-140656.html,,other,2026-09-24,Monastic view that mock meat naming is acceptable
CHY-54,"Duong Lu Dien. Van de thuc pham chay gia man duoi mot goc nhin tu Phat giao. Phatgiao.org.vn, 11 September 2020. https://phatgiao.org.vn/van-de-thuc-pham-chay-gia-man-duoi-mot-goc-nhin-tu-phat-giao-d43606.html",Vấn đề thực phẩm chay giả mặn dưới một góc nhìn từ Phật giáo,Phatgiao.org.vn,2020-09-11,https://phatgiao.org.vn/van-de-thuc-pham-chay-gia-man-duoi-mot-goc-nhin-tu-phat-giao-d43606.html,,other,2026-09-24,Critical Buddhist essay on mock meat
CHY-55,"Dan Tri. Tranh luan an chay gia man, chuyen gia noi gi? 23 August 2022. https://dantri.com.vn/doi-song/tranh-luan-an-chay-gia-man-chuyen-gia-noi-gi-20220823205927952.htm","Tranh luận ăn chay giả mặn, chuyên gia nói gì?",Dan Tri,2022-08-23,https://dantri.com.vn/doi-song/tranh-luan-an-chay-gia-man-chuyen-gia-noi-gi-20220823205927952.htm,,press,2026-09-24,Abbot and food technologist views on mock meat
CHY-56,"Thanh Tam. An trung ga co phai la an chay khong? Phatgiao.org.vn, 3 December 2018. https://phatgiao.org.vn/an-trung-ga-co-phai-la-an-chay-khong-d32683.html",Ăn trứng gà có phải là ăn chay không?,Phatgiao.org.vn,2018-12-03,https://phatgiao.org.vn/an-trung-ga-co-phai-la-an-chay-khong-d32683.html,,other,2026-09-24,Unfertilised eggs acceptable for lay Buddhists
CHY-57,VietQ. TCVN 13625:2023 thuc day minh bach trong ghi nhan thuc pham chay. 2023 or 2024. https://vietq.vn/tcvn-136252023-thuc-day-minh-bach-trong-ghi-nhan-thuc-pham-chay-d242730.html,TCVN 13625:2023 thúc đẩy minh bạch trong ghi nhãn thực phẩm chay,"VietQ (Directorate for Standards, Metrology and Quality news site)",2024,https://vietq.vn/tcvn-136252023-thuc-day-minh-bach-trong-ghi-nhan-thuc-pham-chay-d242730.html,,gov/statistics,2026-09-24,Voluntary national standard equivalent to ISO 23662:2021; standard text itself not read
