source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
PMR-12,Trường Tiểu học Phú Lâm (TP.HCM). Thực đơn tuần 2 và tuần 3 (14 to 25 Sep 2026).,Thực đơn tuần,"Phu Lam Primary School, Ho Chi Minh City",2026-09,https://thphulam.hcm.edu.vn/thuc-don/c/133626,,other,2026-09-25,School website; menu images.
PMR-13,Trường Tiểu học Chu Văn An (TP.HCM). Thực đơn tuần 2 và tuần 3 (14 to 25 Sep 2026).,Bảng thực đơn tuần,"Chu Van An Primary School, Binh Thanh ward, Ho Chi Minh City",2026-09,https://thchuvanan.hcm.edu.vn/ban-tru/c/132863,,other,2026-09-25,School website; menu images; notes extra protein for undernourished pupils and less fat and protein for obese pupils.
PMR-14,Trường Tiểu học Hòa Bình (TP.HCM). Thực đơn tuần 1 và tuần 2 năm học 2026-2027.,Thực đơn hằng ngày,"Hoa Binh Primary School, Sai Gon ward, Ho Chi Minh City",2026-09,https://thhoabinh-saigon.hcm.edu.vn/thuc-don-hang-ngay/c/76301,,other,2026-09-25,School website; menu images.
PMR-15,Trường Tiểu học An Phú Tây (TP.HCM). Thực đơn bán trú tuần từ 21/09/2026 đến 25/09/2026.,Thực đơn bán trú,"An Phu Tay Primary School, Binh Chanh commune, Ho Chi Minh City",2026-09-21,https://thanphutay.hcm.edu.vn/hoat-dong-ban-tru/thuc-don-ban-tru-truong-tieu-hoc-an-phu-tay-tuan-tu-21092026-den-25092026/ct/148057/1411468,,other,2026-09-25,Signed PDF menu.
PMR-16,Trường Tiểu học Võ Thị Sáu (TP.HCM). Thực đơn tuần 14 to 18 Sep and 21 Sep to 2 Oct 2026.,Thực đơn tuần,"Vo Thi Sau Primary School, Tan Thoi Hiep ward, Ho Chi Minh City",2026-09,https://thvothisauq12.hcm.edu.vn/y-te/thuc-don-tuan-tu-21092026-02102026/ct/64197/1410972,,other,2026-09-25,School website; text tables. Earlier week at /y-te/thuc-don-tuan-tu-14092026-18092026/ct/64197/1409372.
PMR-17,Trường Tiểu học Lương Thế Vinh (TP.HCM). Thực đơn bán trú tuần 02 và 03 (14 to 25 Sep 2026).,Thực đơn bán trú,"Luong The Vinh Primary School, Cau Ong Lanh ward, Ho Chi Minh City",2026-09,https://thluongthevinhq1.hcm.edu.vn/nam-hoc-2026-2027/thuc-don-ban-tru-tuan-03-2109-25092026/ct/147707/1410756,,other,2026-09-25,Menu PDFs.
PMR-18,Công ty TNHH MTV Suất ăn công nghiệp Tú Anh for Trường Tiểu học Lạc Hồng (TP.HCM). Thực đơn 14 to 25 Sep 2026.,Thực đơn trường Tiểu học Lạc Hồng,"Tu Anh industrial catering company; Lac Hong Primary School, Binh Hung Hoa ward",2026-09,https://thlachong.hcm.edu.vn/nam-hoc-2026-2027/thuc-don-ban-tru-tu-ngay-14092026-den-ngay-18092026-tu-ngay-21092026-den-ngay-2/ctfull/148077/1411742,,company,2026-09-25,"Caterer-written menu with kcal per dish (main dish about 170 to 210 kcal), approved by the principal."
PMR-19,Trường Tiểu học Lý Tự Trọng (TP.HCM). Thực đơn bán trú 14 to 25 Sep 2026.,Thực đơn bán trú năm học 2026-2027,"Ly Tu Trong Primary School, Dong Hung Thuan ward, Ho Chi Minh City",2026-09,https://thlytutrong.hcm.edu.vn/y-te/thuc-don-ban-tru-nam-hoc-2026-2027-tu-ngay-21092026-den-ngay-25092026/ct/73346/1411029,,other,2026-09-25,Menu PDFs.
PMR-20,Trường Tiểu học Nguyễn Khuyến (TP.HCM). Thực đơn tuần 2 và tuần 3 năm học 2026-2027 (xlsx).,Thực đơn tháng 9/2026,"Nguyen Khuyen Primary School, Dong Hung Thuan ward, Ho Chi Minh City",2026-09,https://thnguyenkhuyenq12.hcm.edu.vn/cai-cach-hanh-chinh/thuc-don-tuan-3-nam-hoc-2026-2027/ctfull/122062/1411600,,other,2026-09-25,"Spreadsheet signed by menu staff, school health officer and principal."
PMR-21,Trường Tiểu học Trần Văn Ơn (TP.HCM). Thực đơn bán trú tuần 02 và 03 (14 to 25 Sep 2026).,Thực đơn bán trú,"Tran Van On Primary School, Dong Hung Thuan ward, Ho Chi Minh City",2026-09,https://thtranvanonq12.hcm.edu.vn/thuc-don/c/147810,,other,2026-09-25,Menu images.
PMR-22,Trường Tiểu học Long Biên (Hà Nội). Thực đơn và định lượng suất ăn bán trú tuần 2 và tuần 3 năm học 2026-2027.,Thực đơn và định lượng suất ăn bán trú,"Long Bien Primary School, Hanoi; Hoa Sua catering company",2026-09,https://thlongbien.hanoi.edu.vn/hoat-dong-ban-tru/c/14878,,other,2026-09-25,"Menus with raw and cooked grams and kcal per dish; VND 40,000 per meal; built on the 2017 food composition table and Decision 3958."
PMR-23,Công ty TNHH Chế biến Xuất ăn Hoa Sữa for Trường Tiểu học Gia Thụy (Hà Nội). Thực đơn tuần 2 và tuần 3 tháng 9/2026.,Thực đơn ăn bán trú học sinh trường TH Gia Thụy,Hoa Sua catering company; Gia Thuy Primary School,2026-09,https://thgiathuy.hanoi.edu.vn/thuc-don-ban-tru/c/4907,,company,2026-09-25,"Caterer menu with grams and kcal, co-signed by the principal."
PMR-24,Công ty TNHH Chế biến Xuất ăn Hoa Sữa for Trường Tiểu học Ngọc Lâm (Hà Nội). Thực đơn tuần 02 và tuần 03 tháng 9/2026.,Thực đơn ăn bán trú học sinh trường Tiểu học Ngọc Lâm,Hoa Sua catering company; Ngoc Lam Primary School,2026-09,https://thngoclam.hanoi.edu.vn/thuc-don-ban-tru/c/8628,,company,2026-09-25,"Caterer menu with grams and kcal: tofu 80 g, pork 90 g, chicken 95 g, fish 67 to 70 g raw per portion."
PMR-25,Trường Tiểu học Quang Trung (Hà Nội). Thực đơn bán trú tuần 2 và tuần 3 tháng 5/2026.,Thực đơn bán trú,"Quang Trung Primary School, Hanoi",2026-05,https://thquangtrung.hanoi.edu.vn/thuc-don-ban-tru-nam-hoc-2025-2026/c/7127,,other,2026-09-25,Menu PDFs for 11 to 22 May 2026.
PMR-26,"Trường Tiểu học Nguyễn Trãi (Hà Nội) with Công ty CP thực phẩm Ngôi Sao Xanh. Thực đơn bán trú and Thông tin dinh dưỡng của thực đơn, March to May 2026.",Thông tin dinh dưỡng của thực đơn,"Nguyen Trai Primary School, Hanoi; Ngoi Sao Xanh food company (Bac Ha group)",2026-03 to 2026-05,https://thnguyentrai.hanoi.edu.vn/cong-tac-ban-tru/c/24247,,other,2026-09-25,"Nutrition sheets headed ""Phần mềm Xây dựng Thực đơn Cân bằng Dinh dưỡng thực hiện bởi Bộ Giáo dục và Đào tạo, Công ty Ajinomoto Việt Nam và Viện Dinh dưỡng Quốc gia"" with a standard of animal protein at least 48% of protein; VND 35,000 per meal including VAT; six weeks read."
PMR-27,Trường Tiểu học Mỹ Đình 2 (Hà Nội). Thực đơn bán trú tháng 4/2026 (caterer Quang Anh Chu).,Thực đơn bán trú tháng 4,"My Dinh 2 Primary School, Hanoi",2026-04,https://thmydinh2.hanoi.edu.vn/thuc-don/thuc-don-ban-tru-thang-4/ct/24274/26379,,other,2026-09-25,Four weekly menus; two read.
PMR-28,Trường Tiểu học Nguyễn Văn Trỗi (Hải Phòng). Thực đơn bán trú tuần 2 và tuần 3 (14 to 25 Sep 2026).,Thực đơn bán trú,"Nguyen Van Troi Primary School, Cat Hai special zone, Hai Phong",2026-09,https://thnguyenvantroi.haiphong.edu.vn/thuc-don-ban-tru/c/27371,,other,2026-09-25,Menu images.
PMR-29,Trường Tiểu học Nguyễn Du (Hải Phòng). Thực đơn tuần 04 tháng 9 năm 2026.,Thực đơn tuần 04 tháng 9 năm 2026,"Nguyen Du Primary School, Kien An ward, Hai Phong",2026-09-19,https://thnguyendu.haiphong.edu.vn/ban-tru/thuc-don-tuan-04-thang-9-nam-2026-tu-ngay-2192026-den-2592026/ct/16733/705202,,other,2026-09-25,Signed PDF menu.
PMR-30,Trường Tiểu học Lê Văn Tám (Hải Phòng). Thực đơn ăn bán trú tuần 1 và tuần 3 tháng 9 năm 2026.,Thực đơn bán trú,"Le Van Tam Primary School, Le Chan ward, Hai Phong",2026-09,https://thlevantam.haiphong.edu.vn/thuc-don-hang-tuan/thuc-don-ban-tru-tuan-03-thang-9-nam-2026/ct/49131/705463,,other,2026-09-25,Menu images; week 1 at /nam-hoc-2026-2027/thuc-don-an-ban-tru-tuan-1-thang-9-nam-2026/ct/48333/700177.
PMR-31,Trường Tiểu học Cát Bi (Hải Phòng). Thực đơn suất ăn học sinh tuần 2 và tuần 3 (14 to 25 Sep 2026).,Thực đơn suất ăn học sinh tiểu học,"Cat Bi Primary School, Hai An ward, Hai Phong",2026-09,https://thcatbi.haiphong.edu.vn/thuc-don/c/48807,,other,2026-09-25,Menus with a main and a second protein dish; peanuts used as the second dish twice in one week.
PMR-32,Trường Tiểu học Võ Thị Sáu (TP.HCM). Thông báo 79/TB-VTS bảng chi tiết thu các khoản thu tháng 4/2026.,Bảng chi tiết thu các khoản thu tháng 4/2026,"Vo Thi Sau Primary School, Ho Chi Minh City",2026-04-01,https://thvothisauq12.hcm.edu.vn/thong-bao/bang-chi-tiet-thu-cac-khoan-thu-thang-042026/ct/64245/1378383,,gov/statistics,2026-09-25,"Lunch VND 35,000 a day (22 days, VND 770,000); bán trú service VND 330,000 a month; under HCMC Resolution 18/2025/NQ-HĐND."
PMR-33,Trường Tiểu học Lý Tự Trọng (TP.HCM). Thông báo thu các khoản thu tháng 3/2026.,Thông báo thu các khoản thu dịch vụ tháng 3/2026,"Ly Tu Trong Primary School, Ho Chi Minh City",2026-03-04,https://thlytutrong.hcm.edu.vn/nam-2026/thong-bao-thu-cac-khoan-thu-dich-vu-phuc-vu-va-ho-tro-hoat-dong-giao-duc-thang/ct/142315/1370287,,gov/statistics,2026-09-25,"Bán trú meal money VND 770,000 for 22 days (VND 35,000 a day)."
PMR-34,Haseca. Menu mẫu suất ăn công nghiệp cho từng ngành: giải pháp thực tế từ Haseca. 28 Mar 2026.,Menu mẫu suất ăn công nghiệp cho từng ngành,Haseca,2026-03-28,https://haseca.com/blog/menu-mau-suat-an-cong-nghiep-cho-tung-nganh-giai-phap-thuc-te-tu-haseca-7jc,,company,2026-09-25,"Read through a fetch summary. Dish types for factory, office, school and hospital menus including stuffed tofu and soft tofu; no days, grams or prices. Company marketing (Low)."
