source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
DIE-13,"Guimaraes C.F.M., Marsico E.T., Monteiro M.L.G., et al. (2015). The chemical quality of frozen Vietnamese Pangasius hypophthalmus fillets. Food Science & Nutrition 4(3):398-408. https://doi.org/10.1002/fsn3.302",The chemical quality of frozen Vietnamese Pangasius hypophthalmus fillets,Guimaraes C.F.M. et al.,2015-10-26,https://doi.org/10.1002/fsn3.302,10.1002/fsn3.302,peer-reviewed,2026-09-24,Protein 12.51 to 14.52 g per 100 g in commercial frozen fillets; polyphosphate fraud in 30% of samples. Read via Scite excerpts. No retraction notice.
DIE-14,"Manthey-Karl M., Lehmann I., Ostermeyer U., et al. (2016). Natural chemical composition of commercial fish species: characterisation of pangasius, wild and farmed turbot and barramundi. Foods 5(3):58. https://doi.org/10.3390/foods5030058",Natural Chemical Composition of Commercial Fish Species,Manthey-Karl M. et al.,2016-08-30,https://doi.org/10.3390/foods5030058,10.3390/foods5030058,peer-reviewed,2026-09-24,Untreated pangasius fillets 18% protein or more. Read via Scite excerpts. No retraction notice.
DIE-15,"Bach Hoa Xanh (online). Fish, shrimp, squid category (ca-tom-muc-ech). https://www.bachhoaxanh.com/ca-tom-muc-ech (accessed 2026-09-24).","Ca, tom, muc, ech",Bach Hoa Xanh,2026-09-24,https://www.bachhoaxanh.com/ca-tom-muc-ech,,retailer,2026-09-24,"Basa fillet 30,000 VND per 300 g; basa steak 34,500 per 500 g; C.P whiteleg shrimp 33,000 per 200 g; Minh Phu shrimp meat 70,000 per 200 g. Online default store; location not set."
DIE-16,Bach Hoa Xanh (online). Beef category (thit-bo). https://www.bachhoaxanh.com/thit-bo (accessed 2026-09-24).,Thit bo,Bach Hoa Xanh,2026-09-24,https://www.bachhoaxanh.com/thit-bo,,retailer,2026-09-24,"Beef leg 294,810 VND per kg; shank 267,840; flank 245,000."
DIE-17,Bach Hoa Xanh (online). Nut and soy milk category (sua-tu-hat). https://www.bachhoaxanh.com/sua-tu-hat (accessed 2026-09-24).,Sua tu hat,Bach Hoa Xanh,2026-09-24,https://www.bachhoaxanh.com/sua-tu-hat,,retailer,2026-09-24,"Fami original soy milk, carton of 36 x 200 ml, 150,000 VND."
DIE-18,Bach Hoa Xanh (online). Fresh milk category (sua-tuoi). https://www.bachhoaxanh.com/sua-tuoi (accessed 2026-09-24).,Sua tuoi,Bach Hoa Xanh,2026-09-24,https://www.bachhoaxanh.com/sua-tuoi,,retailer,2026-09-24,"Vinamilk no-sugar UHT milk 12 x 1 L, 430,000 VND."
DIE-19,Co.op Online (Saigon Co.op). Fish category. https://cooponline.vn/c/ca (accessed 2026-09-24).,Ca,Saigon Co.op (Co.op Online),2026-09-24,https://cooponline.vn/c/ca,,retailer,2026-09-24,"Fresh basa fillet (Thoai An) 116,800 VND per kg; cleaned red tilapia 79,900 per kg; cleaned tilapia 73,900 (out of stock)."
DIE-20,Co.op Online. Dau xanh khong vo Xuan Hong 500 g. https://cooponline.vn/dau-xanh-khong-vo-500g--s250104314 (accessed 2026-09-24).,Dau xanh khong vo 500g,Saigon Co.op (Co.op Online),2026-09-24,https://cooponline.vn/dau-xanh-khong-vo-500g--s250104314,,retailer,2026-09-24,"42,300 VND."
DIE-21,Co.op Online. Dau phong Xuan Hong 500 g. https://cooponline.vn/dau-phong-500g--s250104304 (accessed 2026-09-24).,Dau phong 500g,Saigon Co.op (Co.op Online),2026-09-24,https://cooponline.vn/dau-phong-500g--s250104304,,retailer,2026-09-24,"52,200 VND."
DIE-22,Co.op Online. Dau nanh Xuan Hong 500 g. https://cooponline.vn/dau-nanh-500g--s250104321 (accessed 2026-09-24).,Dau nanh 500g,Saigon Co.op (Co.op Online),2026-09-24,https://cooponline.vn/dau-nanh-500g--s250104321,,retailer,2026-09-24,"24,200 VND."
DIE-23,WinMart (online). Dau phu tuoi Lang Mo hop 400 g. https://winmart.vn/products/lang-mo-dau-phu-tuoi-hop-400g--s10006085 (accessed 2026-09-24).,Dau phu tuoi Lang Mo hop 400g,WinMart,2026-09-24,https://winmart.vn/products/lang-mo-dau-phu-tuoi-hop-400g--s10006085,,retailer,2026-09-24,"13,100 VND. Store location not stated."
DIE-24,Co.op Online. Sua dau nanh Fami 6 hop x 200 ml. https://cooponline.vn/sua-dau-nanh-fami-6-hop-x-200ml--s250107935 (accessed 2026-09-24).,Sua dau nanh Fami 6 hop x 200ml,Saigon Co.op (Co.op Online),2026-09-24,https://cooponline.vn/sua-dau-nanh-fami-6-hop-x-200ml--s250107935,,retailer,2026-09-24,"29,000 VND."
DIE-25,"FAO. FAOSTAT Producer Prices, bulk file Prices_E_Asia.zip (annual, LCU per tonne), accessed 2026-09-24. https://bulks-faostat.fao.org/production/Prices_E_Asia.zip",FAOSTAT Producer Prices,FAO,2026,https://bulks-faostat.fao.org/production/Prices_E_Asia.zip,,database,2026-09-24,"Vietnam pig, chicken, cattle, egg, soybean, rice producer prices 2010 to 2024. Extract in tools/faostat_producer_prices_vnm_extract.csv. No monthly values for Vietnam."
DIE-26,Bao Lao Cai. Gia lon hoi hom nay 24/9/2026: 4 dia phuong giu muc 60.000 dong/kg. 24 September 2026. https://baolaocai.vn/gia-lon-hoi-hom-nay-2492026-4-dia-phuong-giu-muc-60000-dongkg-post910177.html,Gia lon hoi hom nay 24/9/2026,Bao Lao Cai,2026-09-24,https://baolaocai.vn/gia-lon-hoi-hom-nay-2492026-4-dia-phuong-giu-muc-60000-dongkg-post910177.html,,press,2026-09-24,"Live hog 57,000 to 60,000 VND per kg by region."
DIE-27,"Nguoi Quan Sat. Gia lon hoi lap dinh moi, nguoi tieu dung tim thuc pham thay the. 27 February 2025. https://nguoiquansat.vn/gia-lon-hoi-lap-dinh-moi-nguoi-tieu-dung-tim-thuc-pham-thay-the-201634.html","Gia lon hoi lap dinh moi, nguoi tieu dung tim thuc pham thay the",Nguoi Quan Sat,2025-02-27,https://nguoiquansat.vn/gia-lon-hoi-lap-dinh-moi-nguoi-tieu-dung-tim-thuc-pham-thay-the-201634.html,,press,2026-09-24,"Live hog 72,000 to 80,000 VND per kg (26 Feb 2025), highest since 2020; retail ribs 160,000 to 190,000; anecdotal switching to fish, chicken, processed foods (no data)."
DIE-28,"World Health Organization. Global Health Observatory OData API: NCD_BMI_25A, NCD_BMI_30A, NCD_HYP_PREVALENCE_A, NCD_DIABETES_PREVALENCE_AGESTD (NCD-RisC), NUTSTUNTINGPREV, NUTOVERWEIGHTPREV (UNICEF/WHO/World Bank JME), NCD_BMI_PLUS2C. https://ghoapi.azureedge.net/api/ (accessed 2026-09-24).",Global Health Observatory data,WHO,2026,https://ghoapi.azureedge.net/api/NCD_BMI_25A?$filter=SpatialDim%20eq%20'VNM',,intergovernmental,2026-09-24,Modelled population estimates for Vietnam. Population level only.
DIE-29,"Vuong H., Pannell D.J., Schilizzi S., Burton M.P. (2024). Vietnamese consumers' willingness to pay for improved food safety for vegetables and pork. Australian Journal of Agricultural and Resource Economics. https://doi.org/10.1111/1467-8489.12577",Vietnamese consumers' willingness to pay for improved food safety for vegetables and pork,Vuong H. et al.,2024,https://doi.org/10.1111/1467-8489.12577,10.1111/1467-8489.12577,peer-reviewed,2026-09-24,Discrete choice experiment in Hanoi and Haiphong (urban). Abstract and excerpts read via Scite. Sample size and fieldwork year not captured in excerpts. No retraction notice.
DIE-30,"Ngo H.H.T., Dang-Xuan S., Malqvist M., et al. (2023). Impact of perception and assessment of consumers on willingness to pay for upgraded fresh pork: an experimental study in Vietnam. Frontiers in Sustainable Food Systems 7:1055877. https://doi.org/10.3389/fsufs.2023.1055877",Impact of perception and assessment of consumers on willingness to pay for upgraded fresh pork,Ngo H.H.T. et al.,2023,https://doi.org/10.3389/fsufs.2023.1055877,10.3389/fsufs.2023.1055877,peer-reviewed,2026-09-24,"BDM auction, 152 respondents, two provinces, convenience sample; 32,500 vs 39,000 VND per 0.5 kg (20% premium); over 90% worried about contaminated pork. Read via Scite excerpts."
DIE-31,"Le T.T.-H., Langley S.J., Dunham J.G., Dang-Xuan S., Unger F., et al. (2022). Food safety knowledge, needed and trusted information of pork consumers in different retail types in Northern Vietnam. Frontiers in Sustainable Food Systems 6:1063927. https://doi.org/10.3389/fsufs.2022.1063927","Food safety knowledge, needed and trusted information of pork consumers in different retail types in Northern Vietnam",Le T.T.-H. et al.,2022,https://doi.org/10.3389/fsufs.2022.1063927,10.3389/fsufs.2022.1063927,peer-reviewed,2026-09-24,"225 consumers, three market types, Nov to Dec 2019; chemical hazards feared more than microbes. Read via Scite excerpts."
DIE-32,"Hoang Thu Nga, Tran Thi Quynh Anh, Vuong Thi Ho Ngoc, et al. (2024). Gia tri dinh duong khau phan nguoi truong thanh o quan Cau Giay, huyen Gia Lam, Ha Noi va huyen Vu Thu, tinh Thai Binh nam 2022. Tap chi Y hoc Du phong 34(2):27-33. https://doi.org/10.51403/0868-2836/2024/1619",Gia tri dinh duong khau phan nguoi truong thanh ... nam 2022,Hoang Thu Nga et al.,2024-09-26,https://vjpm.vn/index.php/vjpm/article/download/1619/1119,10.51403/0868-2836/2024/1619,peer-reviewed,2026-09-24,"Full PDF read. 929 adults 18 to 59, single 24 h recall, 2022: protein 72.8 g per day, animal 39.5 g (53.3%). Domestic journal."
DIE-33,"Vu L.H., Nguyen A.N. (2025). The nutrition transition in Vietnam: evidence from national household survey data 2012-2020. Critical Public Health 36(1). https://doi.org/10.1080/09581596.2025.2598702",The nutrition transition in Vietnam: evidence from national household survey data 2012-2020,"Vu L.H., Nguyen A.N.",2025-12-10,https://doi.org/10.1080/09581596.2025.2598702,10.1080/09581596.2025.2598702,peer-reviewed,2026-09-24,"Abstract only (full text blocked, 403). QUAIDS on five VHLSS waves: meat, dairy and eating out strongly income elastic; rice a necessity or inferior at high incomes. Elasticity values not read. Funded by NAFOSTED 502.01-2021.31."
DIE-34,"Harris J., Nguyen P.H., Tran L.M., et al. (2020). Nutrition transition in Vietnam: changing food supply, food prices, household expenditure, diet and nutrition outcomes. Food Security. https://doi.org/10.1007/s12571-020-01096-x",Nutrition transition in Vietnam,Harris J. et al.,2020,https://doi.org/10.1007/s12571-020-01096-x,10.1007/s12571-020-01096-x,peer-reviewed,2026-09-24,"Read in part (introduction and drivers). Cites traditional wet markets at about 85% of grocery sales in 2016 (USDA FAS 2017, secondary)."
DIE-35,"World Bank. Poverty and Inequality Platform (PIP) API, Vietnam, poverty lines USD 3, 8.30, 12 and 20 per day, VHLSS consumption, accessed 2026-09-24. https://api.worldbank.org/pip/v1/pip?country=VNM&year=all&povline=12",Poverty and Inequality Platform,World Bank,2026,https://api.worldbank.org/pip/v1/pip?country=VNM&year=all&povline=12,,database,2026-09-24,Headcounts used to derive shares of people above USD 12 and USD 20 a day. PPP vintage is the PIP default at access (believed 2021 PPP); not confirmed in the response fields.
DIE-36,"World Bank. Population estimates and projections (source 40, UN WPP 2024 medium variant): SP.POP.TOTL, SP.POP.65UP.TO.ZS; and WDI SP.URB.TOTL.IN.ZS. API accessed 2026-09-24. https://api.worldbank.org/v2/country/VNM/indicator/SP.POP.TOTL?source=40&format=json",Population estimates and projections,World Bank (UN DESA data),2026-07-01,https://api.worldbank.org/v2/country/VNM/indicator/SP.POP.TOTL?source=40&format=json,,database,2026-09-24,"Same series as the supply study macro drivers (MDR rows, GEO-31, GEO-32)."
DIE-37,"IMF. World Economic Outlook DataMapper API, PPPPC (GDP per capita, current prices, PPP international dollars). https://www.imf.org/external/datamapper/api/v1/PPPPC/TWN/VNM/KOR/JPN/CHN/THA/MYS (accessed 2026-09-24).","GDP per capita, current prices (PPP)",IMF,2026,https://www.imf.org/external/datamapper/api/v1/PPPPC/TWN,,intergovernmental,2026-09-24,Used only to place Taiwan qualitatively (not in World Bank WDI). Current-price PPP; not comparable over time with DIE-09.
DIE-38,"National Institute of Nutrition. Nguoi Viet 'bo com, an nhieu thit' tu day minh vao mat can doi dinh duong. 21 November 2025. https://viendinhduong.vn/vi/professional-activities/tin-tuc-su-kien-hoi-thao-khoa-hoc/nguoi-viet-bo-com-an-nhieu-thit-tu-day-minh-vao-mat-can-doi-dinh-duong-6923d148fcd6ed4ca806f9c4","Nguoi Viet 'bo com, an nhieu thit' tu day minh vao mat can doi dinh duong",National Institute of Nutrition,2025-11-21,https://viendinhduong.vn/vi/professional-activities/tin-tuc-su-kien-hoi-thao-khoa-hoc/nguoi-viet-bo-com-an-nhieu-thit-tu-day-minh-vao-mat-can-doi-dinh-duong-6923d148fcd6ed4ca806f9c4,,gov/statistics,2026-09-24,Official messaging that Vietnamese are cutting rice and eating more meat; no new survey numbers in the text read.
