source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
CON-11,"Nguyen, T.L., Do, H.T., Lam, T.H., Doan, M.Q. and Phan, N.S. (2020). A novel model to predict plant-based food choice: empirical study in Southern Vietnam. Sustainability 12(9):3847. https://doi.org/10.3390/su12093847",A novel model to predict plant-based food choice: empirical study in Southern Vietnam,Nguyen T.L. et al. (Lac Hong University),8 May 2020,https://doi.org/10.3390/su12093847,10.3390/su12093847,peer-reviewed,2026-09-24,"Abstract and citation snippets read (n=1,477, 10 of 19 southern provinces)."
CON-12,"Nguyen, M.Q., Nguyen, T.N.M., Nguyen, T.C., Vu, H.S., Luong, T.H. and others (2025). Exploring factors influencing the willingness to try novel alternative protein products in Hanoi. JST: Engineering and Technology for Sustainable Development 35(5):69-77 (HUST). https://doi.org/10.51316/jst.186.etsd.2025.35.5.9",Exploring factors influencing the willingness to try novel alternative protein products in Hanoi,Nguyen M.Q. et al. (HUST),20 Oct 2025,https://doi.org/10.51316/jst.186.etsd.2025.35.5.9,10.51316/jst.186.etsd.2025.35.5.9,peer-reviewed,2026-09-24,Full PDF read. Domestic journal. n=288 aged 18 to 25 in Hanoi. Internal inconsistency on awareness share (see disagreements).
CON-13,"Ly, B.N. and Ly, T.C. (2025). Understanding the behavioral drivers of plant-based food consumption intention among urban youth: evidence from Hanoi, Vietnam. International Journal of Social Sciences and English Literature 9(10):6-12. https://doi.org/10.55220/2576-683x.v9.596","Understanding the behavioral drivers of plant-based food consumption intention among urban youth: evidence from Hanoi, Vietnam",Ly Bich Ngoc; Ly Thu Cuc,8 Oct 2025,https://doi.org/10.55220/2576-683x.v9.596,10.55220/2576-683x.v9.596,peer-reviewed,2026-09-24,"Full PDF read. Low-tier journal. n=246 Hanoi students, March to April 2024, snowball plus intercepts at vegetarian restaurants."
CON-14,"Tran, T.N.N. (2024). The environmental perception and vegetarian motivation of people in Ho Chi Minh City, Vietnam. IOP Conference Series: Earth and Environmental Science 1403:012008. https://doi.org/10.1088/1755-1315/1403/1/012008","The environmental perception and vegetarian motivation of people in Ho Chi Minh City, Vietnam",Tran Thi Ngoc Nho,1 Sep 2024,https://doi.org/10.1088/1755-1315/1403/1/012008,10.1088/1755-1315/1403/1/012008,peer-reviewed,2026-09-24,"Abstract and snippets read. n=360 (students, office workers, manual workers), direct questionnaire."
CON-15,"Tran, T.N.N., Le, K.H., Nguyen, H.L., Duong, N.T.H. and Phan, D.B.V. (2026). Human sustainability through dietary transitions: evidence from urban students' shift toward vegetarian practices in Ho Chi Minh City. Journal of People, Plants, and Environment 29(S2):259-271. https://doi.org/10.11628/ksppe.2026.29.s2.259",Human sustainability through dietary transitions: evidence from urban students' shift toward vegetarian practices in Ho Chi Minh City,Tran Thi Ngoc Nho et al.,30 Apr 2026,https://doi.org/10.11628/ksppe.2026.29.s2.259,10.11628/ksppe.2026.29.s2.259,peer-reviewed,2026-09-24,Abstract read; sample size not in abstract. Seven universities in Ho Chi Minh City.
CON-16,"Nguyen, T.Q.N., Nguyen, V.N. and Nguyen, M.D. (2025). The transformation of traditional Buddhist vegetarianism into a modern lifestyle trend: exploring the intention to adopt a periodic vegetarian diet. Veredas do Direito 22(6):e223884. https://doi.org/10.18623/rvd.v22.n6.3884",The transformation of traditional Buddhist vegetarianism into a modern lifestyle trend: exploring the intention to adopt a periodic vegetarian diet,Nguyen Thi Quynh Nhu et al. (Tra Vinh University),16 Dec 2025,https://doi.org/10.18623/rvd.v22.n6.3884,10.18623/rvd.v22.n6.3884,peer-reviewed,2026-09-24,"Abstract read. n=378 Vietnamese consumers, PLS-SEM. Venue is a Brazilian law journal (topic fit weak)."
CON-17,"Mai, L.H. (Mai Lý Hiển) (15 Jul 2026). Ảnh hưởng của nhận thức bền vững đến hành vi tiêu dùng ẩm thực chay của Gen Z: trường hợp Hum Vegetarian. Tạp chí Kinh tế Tài chính (research section). https://nghiencuu.tapchikinhtetaichinh.vn/anh-huong-cua-nhan-thuc-ben-vung-den-hanh-vi-tieu-dung-am-thuc-chay-cua-gen-z-truong-hop-hum-vegetarian-161739.html",Ảnh hưởng của nhận thức bền vững đến hành vi tiêu dùng ẩm thực chay của Gen Z: trường hợp Hum Vegetarian,Mai Ly Hien (Van Hien University),15 Jul 2026,https://nghiencuu.tapchikinhtetaichinh.vn/anh-huong-cua-nhan-thuc-ben-vung-den-hanh-vi-tieu-dung-am-thuc-chay-cua-gen-z-truong-hop-hum-vegetarian-161739.html,,peer-reviewed,2026-09-24,Web article read via summary tool. Domestic journal. n=210 Gen Z in Ho Chi Minh City; one restaurant brand case.
CON-18,"Decision Lab (undated, post-pandemic). COVID-19: young Vietnamese top motivation for healthy eating. https://www.decisionlab.co/blog/covid-19-young-vietnamese-top-motivation-for-healthy-eating",COVID-19: young Vietnamese top motivation for healthy eating,Decision Lab,undated (about 2021 to 2022),https://www.decisionlab.co/blog/covid-19-young-vietnamese-top-motivation-for-healthy-eating,,market research,2026-09-24,Blog summary of an 828-respondent Gen Y and Gen Z survey in major cities. No plant-based items.
CON-19,Q&Me (undated). What new foods have Vietnamese consumers tried or cooked recently? https://qandme.net/en/report/what-new-foods-have-vietnamese-consumers-tried-or-cooked-recently.html,What new foods have Vietnamese consumers tried or cooked recently?,Q&Me,undated,https://qandme.net/en/report/what-new-foods-have-vietnamese-consumers-tried-or-cooked-recently.html,,market research,2026-09-24,"n=1,000 online, aged 18 to 49. Checked: no plant-based, vegetarian or plant-milk results. The Q&Me report index (qandme.net/en/report/) listed no vegetarian or plant-based report on 24 Sep 2026."
CON-20,CafeF (3 Jan 2022). 55% người Việt Nam được khảo sát đang ăn chay: cảnh báo 1 nguy cơ rất phổ biến. https://cafef.vn/55-nguoi-viet-nam-duoc-khao-sat-dang-an-chay-canh-bao-1-nguy-co-rat-pho-bien-2022010311375475.chn,55% người Việt Nam được khảo sát đang ăn chay,CafeF,3 Jan 2022,https://cafef.vn/55-nguoi-viet-nam-duoc-khao-sat-dang-an-chay-canh-bao-1-nguy-co-rat-pho-bien-2022010311375475.chn,,press,2026-09-24,Cites an unnamed company survey from 2019 with no sample or method. Rejected for use as a finding.
CON-21,"Chia, A., Shou, Y., Wong, N.M.Y., Cameron-Smith, D., Sim, X., van Dam, R.M. and Chong, M.F.-F. (2024). Complexity of consumer acceptance to alternative protein foods in a multiethnic Asian population. Food Quality and Preference 114:105102. https://doi.org/10.1016/j.foodqual.2024.105102",Complexity of consumer acceptance to alternative protein foods in a multiethnic Asian population,Chia A. et al.,6 Jan 2024,https://doi.org/10.1016/j.foodqual.2024.105102,10.1016/j.foodqual.2024.105102,peer-reviewed,2026-09-24,"Abstract read. Singapore Multi-Ethnic Cohort, n=1,224."
CON-22,"Nguyen, A.L.H., Siralertmukul, S., Sittiketgorn, S., Soontrunnarudrungsri, A. and Suwonsichon, S. (2026). Characterizing sensory drivers of acceptance, purchase intent, and emotional responses to plant-based milk alternatives in chilled sweetened coffee among Thai consumers. Foods 15(15):2583. https://doi.org/10.3390/foods15152583","Characterizing sensory drivers of acceptance, purchase intent, and emotional responses to plant-based milk alternatives in chilled sweetened coffee among Thai consumers",Nguyen A.L.H. et al. (Kasetsart University),23 Jul 2026,https://doi.org/10.3390/foods15152583,10.3390/foods15152583,peer-reviewed,2026-09-24,Abstract read. 100 Thai milk-coffee consumers plus 9 trained panellists; 10 coffee and plant-milk formulations.
CON-23,"Jiang, X., Chen, X. and Wu, L. (2024). Chinese consumers' valuation for prepared plant-based meat products: does environmental information matter? Journal of Food Science 89(9):5823-5840. https://doi.org/10.1111/1750-3841.17279",Chinese consumers' valuation for prepared plant-based meat products: does environmental information matter?,Jiang X. et al.,4 Aug 2024,https://doi.org/10.1111/1750-3841.17279,10.1111/1750-3841.17279,peer-reviewed,2026-09-24,"Abstract and full-text excerpts read. Discrete choice experiment, n=1,245, frozen meatballs (beef, beef plus soy blend, soy)."
CON-24,"Wong, Y.X., Tan, H.R. and Du, J. (2025). Sensory evaluation and consumer perception of dairy-plant hybrid meat analogs in Singapore. SSRN 5270005. https://doi.org/10.2139/ssrn.5270005",Sensory evaluation and consumer perception of dairy-plant hybrid meat analogs in Singapore,Wong Y.X. et al. (Singapore Institute of Technology),2025,https://doi.org/10.2139/ssrn.5270005,10.2139/ssrn.5270005,preprint,2026-09-24,Metadata only; not read. Listed as a VN-adjacent tested study to retrieve.
CON-25,GFI APAC (Mar 2025). 2024 Year in Review. https://gfi-apac.org/wp-content/uploads/2025/03/GFI-APAC-2024-Year-in-Review-Final.pdf,GFI APAC 2024 Year in Review,GFI APAC,Mar 2025,https://gfi-apac.org/wp-content/uploads/2025/03/GFI-APAC-2024-Year-in-Review-Final.pdf,,advocacy,2026-09-24,"PDF read. Announces an Asia-focused blended-meat sensory study with A*STAR, Food System Innovations and Palate Insights; results not found."
CON-26,Mirae Asset Securities Vietnam (17 Nov 2025). Báo cáo ngắn: CTCP Đường Quảng Ngãi (QNS). https://masvn.com/api/attachment/file/1763352005624-QNS_Companynote_MAS17.11.2025.pdf,Báo cáo ngắn: CTCP Đường Quảng Ngãi (QNS),Mirae Asset Securities Vietnam,17 Nov 2025,https://masvn.com/api/attachment/file/1763352005624-QNS_Companynote_MAS17.11.2025.pdf,,industry report,2026-09-24,"Broker note read. 9M 2025 soy milk revenue VND 3,596 billion (+13%), 47% of QNS revenue; 90.6% soy milk share 2024."
CON-27,"Tạp chí Công Thương (6 May 2025). Mảng sữa dẫn dắt tăng trưởng, Đường Quảng Ngãi (QNS) nắm hơn 8.000 tỷ đồng tiền mặt. https://tapchicongthuong.vn/mang-sua-dan-dat-tang-truong--duong-quang-ngai--qns--nam-hon-8-000-ty-dong-tien-mat-140128.htm","Mảng sữa dẫn dắt tăng trưởng, Đường Quảng Ngãi (QNS) nắm hơn 8.000 tỷ đồng tiền mặt",Tạp chí Công Thương,6 May 2025,https://tapchicongthuong.vn/mang-sua-dan-dat-tang-truong--duong-quang-ngai--qns--nam-hon-8-000-ty-dong-tien-mat-140128.htm,,press,2026-09-24,"Read. Q1 2025 soy milk revenue VND 937 billion (+19%), volume +10%; branded soy milk share 90.6% in 2024 per Bao Viet Securities; capacity 390 million litres per year."
CON-28,Vietstock (Mar 2026). Ngành sữa 2025: khi lợi nhuận nghiêng về một phía. https://vietstock.vn/2026/03/nganh-sua-2025-khi-loi-nhuan-nghieng-ve-mot-phia-737-1408413.htm,Ngành sữa 2025: khi lợi nhuận nghiêng về một phía,Vietstock,Mar 2026,https://vietstock.vn/2026/03/nganh-sua-2025-khi-loi-nhuan-nghieng-ve-mot-phia-737-1408413.htm,,press,2026-09-24,"Read via summary tool. Q4 2025 QNS soy milk revenue VND 1,200 billion (+22%); Vinamilk 2025 revenue VND 63.6 trillion."
CON-29,"Báo Pháp Luật, Doanh nhân (28 Jan 2026). Áp lực chi phí gia tăng, Đường Quảng Ngãi (QNS) báo lãi sau thuế quý IV/2025 đi lùi. https://doanhnhan.baophapluat.vn/ap-luc-chi-phi-gia-tang-duong-quang-ngai-qns-bao-lai-sau-thue-quy-iv-2025-di-lui.html","Áp lực chi phí gia tăng, Đường Quảng Ngãi (QNS) báo lãi sau thuế quý IV/2025 đi lùi",Báo Pháp Luật,28 Jan 2026,https://doanhnhan.baophapluat.vn/ap-luc-chi-phi-gia-tang-duong-quang-ngai-qns-bao-lai-sau-thue-quy-iv-2025-di-lui.html,,press,2026-09-24,"Read via summary tool. QNS 2025 revenue VND 10,573 billion; promotion expenses up 13-fold to VND 444.5 billion."
CON-30,Euromonitor International (Sep 2025). Plant-based dairy in Vietnam (report listing and summary via Research and Markets). https://www.researchandmarkets.com/reports/5739027/plant-based-dairy-in-vietnam,Plant-based dairy in Vietnam,Euromonitor International (via Research and Markets),Sep 2025,https://www.researchandmarkets.com/reports/5739027/plant-based-dairy-in-vietnam,,market research,2026-09-24,Summary text only; report not purchased.
CON-31,VIRAC (21 Jul 2020). Nut milk market development trends in the future. https://viracresearch.com/nut-milk-market-development-trends-in-the-future/,Nut milk market development trends in the future,VIRAC,21 Jul 2020,https://viracresearch.com/nut-milk-market-development-trends-in-the-future/,,market research,2026-09-24,"Read. Nut milk 12% of liquid milk (2018), CAGR 18% (2014 to 2019). Method not disclosed."
CON-32,Vietnam.vn (26 May 2023). Thị trường sữa hạt nhiều dư địa phát triển. https://www.vietnam.vn/thi-truong-sua-hat-nhieu-du-dia-phat-trien,Thị trường sữa hạt nhiều dư địa phát triển,Vietnam.vn,26 May 2023,https://www.vietnam.vn/thi-truong-sua-hat-nhieu-du-dia-phat-trien,,press,2026-09-24,Repeats the 12% and 18% figures and attributes them to GSO 2020; the original is VIRAC (CON-31).
CON-33,"VietnamPlus (28 Jun 2024). TH tăng trưởng CRP cao nhất trong top 5 thương hiệu sữa, sản phẩm thay thế sữa (Kantar Worldpanel Brand Footprint 2024). https://www.vietnamplus.vn/th-tang-truong-crp-cao-nhat-trong-top-5-thuong-hieu-sua-san-pham-thay-the-sua-post961907.vnp","TH tăng trưởng CRP cao nhất trong top 5 thương hiệu sữa, sản phẩm thay thế sữa",VietnamPlus,28 Jun 2024,https://www.vietnamplus.vn/th-tang-truong-crp-cao-nhat-trong-top-5-thuong-hieu-sua-san-pham-thay-the-sua-post961907.vnp,,press,2026-09-24,Read via summary tool. Sponsored tone. TH CRP growth 12.2% urban and 24.2% rural (2023 vs 2022).
CON-34,MarketingAI (11 Mar 2025). [Kantar] Xu hướng FMCG 2025 tại thị trường Việt Nam. https://marketingai.vn/xu-huong-fmcg-2025-khuyen-mai-tiem-an-hieu-ung-tang-truong-ao-lan-song-trading-down-gia-tang-194250311121730173.htm,[Kantar] Xu hướng FMCG 2025 tại thị trường Việt Nam,MarketingAI (reporting Kantar Worldpanel),11 Mar 2025,https://marketingai.vn/xu-huong-fmcg-2025-khuyen-mai-tiem-an-hieu-ung-tang-truong-ao-lan-song-trading-down-gia-tang-194250311121730173.htm,,press,2026-09-24,Read via summary tool. Kantar household panel: flat FMCG value 2024; modern trade about 45% of urban FMCG spend; 1 in 5 urban households bought FMCG on TikTok Shop.
CON-35,"Market Times (17 Aug 2023). OatSide: hãng sữa hạt 2 năm tuổi xâm chiếm gần 100 quán cà phê Việt, doanh thu 17,4 triệu USD. https://markettimes.vn/oatside-hang-sua-hat-2-nam-tuoi-xam-chiem-gan-100-quan-ca-phe-viet-doanh-thu-17-4-trieu-usd-dat-gap-doi-sua-bo-van-duoc-la-viet-arabica-ua-chuong-37066.html",OatSide: hãng sữa hạt 2 năm tuổi xâm chiếm gần 100 quán cà phê Việt,Market Times,17 Aug 2023,https://markettimes.vn/oatside-hang-sua-hat-2-nam-tuoi-xam-chiem-gan-100-quan-ca-phe-viet-doanh-thu-17-4-trieu-usd-dat-gap-doi-sua-bo-van-duoc-la-viet-arabica-ua-chuong-37066.html,,press,2026-09-24,"Read via summary tool. About 100 cafes in Vietnam; oat-milk drinks VND 10,000 to 15,000 dearer per cup; retail VND 75,000 to 85,000 per bottle vs VND 33,000 to 45,000 for domestic cow milk; USD 17.4 m revenue is company-wide, not Vietnam."
CON-36,VietnamFinance (7 Apr 2026). Oatside Việt Nam và cú trượt truyền thông: chiêu marketing phản tác dụng của startup triệu USD. https://vietnamfinance.vn/oatside-viet-nam-va-cu-truot-truyen-thong-chieu-marketing-phan-tac-dung-cua-startup-trieu-usd-d142713.html,Oatside Việt Nam và cú trượt truyền thông,VietnamFinance,7 Apr 2026,https://vietnamfinance.vn/oatside-viet-nam-va-cu-truot-truyen-thong-chieu-marketing-phan-tac-dung-cua-startup-trieu-usd-d142713.html,,press,2026-09-24,"Read via summary tool. Oatside group revenue USD 17.4 m (2022), 40 m (2023), about 74 m (2024); not split by country."
CON-37,"Google Trends (extracted by AltProtein Vietnam, 24 Sep 2026). Monthly interest, Vietnam, 1 Jan 2019 to Sep 2026, via trends.google.com explore and widgetdata endpoints, locale vi. Comparison sets listed in data_google_trends.csv. https://trends.google.com/trends/explore?geo=VN","Google Trends, Vietnam, selected Vietnamese food terms 2019 to 2026",Google (extraction by AltProtein Vietnam),24 Sep 2026,https://trends.google.com/trends/explore?geo=VN,,database,2026-09-24,Relative index (0 to 100 within each comparison set). September 2026 is a partial month. Related-queries widget also read for sữa hạt and thịt thực vật.
CON-38,"B-Company (undated, about 2025 to 2026). Vegetarian Vietnamese food: consumer trends and market opportunities in Vietnam's F&B sector. https://b-company.jp/vegetarian-vietnamese-food-consumer-trends-and-market-opportunities-in-vietnams-fb-sector/",Vegetarian Vietnamese food: consumer trends and market opportunities in Vietnam's F&B sector,B-Company,undated,https://b-company.jp/vegetarian-vietnamese-food-consumer-trends-and-market-opportunities-in-vietnams-fb-sector/,,other,2026-09-24,"Consultancy blog. Repeats IMARC (USD 112 m vegan food market 2025) and a Statista figure (n=2,757, 45% several times a week). Used only in rejected claims."
CON-39,"Ha, T.M., Shakur, S. and Pham, K.H. (2019). Consumer concern about food safety in Hanoi, Vietnam. Food Control 98:238-244. https://doi.org/10.1016/j.foodcont.2018.11.031","Consumer concern about food safety in Hanoi, Vietnam",Ha T.M. et al.,Apr 2019,https://doi.org/10.1016/j.foodcont.2018.11.031,10.1016/j.foodcont.2018.11.031,peer-reviewed,2026-09-24,Paywalled; not read. The 95% worry figure is taken from CON-05's literature review (secondary).
