source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
XBA-23,"CJ CheilJedang. CJ제일제당, 유럽(헝가리)∙미국 식품 신규 생산기지 구축 (new plants in Hungary and the US). CJ Newsroom, 21 Nov 2024.",유럽(헝가리)∙미국 식품 신규 생산기지 구축,CJ CheilJedang,2024-11-21,https://cjnews.cj.net/cj%ec%a0%9c%ec%9d%bc%ec%a0%9c%eb%8b%b9-%ec%9c%a0%eb%9f%bd%ed%97%9d%ea%b0%80%eb%a6%ac%e2%88%99%eb%af%b8%ea%b5%ad-%ec%8b%9d%ed%92%88-%ec%8b%a0%ea%b7%9c-%ec%83%9d%ec%82%b0%ea%b8%b0%ec%a7%80-%ea%b5%ac/,,company,2026-09-25,"Hungary plant (Dunavarsany, about KRW 100 billion, 115,000 m2) to produce bibigo dumplings for Europe from H2 2026; European dumpling market growing more than 30% a year; South Dakota plant (about KRW 700 billion) by 2027."
XBA-24,"CJ CheilJedang. CJ제일제당, 플랜테이블 제품군 확대…식물성 식품 시장 견인 본격 나섰다 (PlanTable range expanded). CJ Newsroom, 29 Nov 2023.",플랜테이블 제품군 확대,CJ CheilJedang,2023-11-29,https://cjnews.cj.net/cj%ec%a0%9c%ec%9d%bc%ec%a0%9c%eb%8b%b9-%ed%94%8c%eb%9e%9c%ed%85%8c%ec%9d%b4%eb%b8%94-%ec%a0%9c%ed%92%88%ea%b5%b0-%ed%99%95%eb%8c%80%ec%8b%9d%eb%ac%bc%ec%84%b1-%ec%8b%9d%ed%92%88-%ec%8b%9c/,,company,2026-09-25,PlanTable range from six to nine items; about 8 million units cumulative since late 2021; Korean plant-based market growing more than 35% a year (company statement). Latest PlanTable item returned by the newsroom search on 25 Sep 2026.
XBA-25,Coles Supermarkets. Product search results and product pages with country-of-origin statements: Mr Chen's Prawn Hargow 12 pieces 300 g; Bibigo Mandu Vegetable Dumplings 280 g; Bibigo Kimchi Dumplings 280 g; Vegie Delights Plant Based Hot Dogs and Vegie Roast. Accessed 25 Sep 2026.,Coles product pages,Coles Supermarkets Australia,2026-09-25,https://www.coles.com.au/product/mr-chens-prawn-hargow-12-pieces-300g-8080411,,company,2026-09-25,Mr Chen's Prawn Hargow: 'Made in Vietnam'. Bibigo vegetable dumplings: 'Made in Australia from at least 55% Australian ingredients'. Bibigo kimchi dumplings: 'Made in South Korea'. Further product pages returned a bot-check page ('Pardon Our Interruption') and were not read.
XBA-26,"Open Food Facts. Product records (API v2): 00398572 (Plant Pioneers battered fishless fillets, Sainsbury's); 10500016965473600129 (Menyū katsu curry vegetable steamed buns, Waitrose); 0877971001752 (Royal Asia vegetable spring rolls with edamame, Costco); 8936093330798 (An Nhien vegan roasted pork); and An Nhien, Au Lac and Mr Chen's records with Vietnamese GS1 prefixes. Accessed 25 Sep 2026.",Open Food Facts product records,Open Food Facts (crowd-sourced),2026-09-25,https://world.openfoodfacts.org/api/v2/product/00398572.json,,database,2026-09-25,Crowd-sourced; the 'origins' field may describe product or ingredient origin. Treated as Low.
XBA-27,"Open Food Facts search service (search-a-licious), queries code:893* (4,514 records; 3,878 with 13-digit codes) and origins_tags:""en:vietnam"" (640 records; 49 with vegan or vegetarian labels). Accessed 25 Sep 2026.",Open Food Facts search queries,Open Food Facts (crowd-sourced),2026-09-25,https://search.openfoodfacts.org/search,,database,2026-09-25,"893 is the GS1 prefix issued in Vietnam; a Vietnamese prefix indicates the brand owner's GS1 registration, not always the factory. The main facet API returned 'temporarily unavailable'."
XBA-28,"United Nations Statistics Division. UN Comtrade public preview API: partner-reported imports, 2024 and 2025, reporters Japan (392), Korea (410), UK (826), Germany (276), Netherlands (528), France (251), US (842), Australia (36), EU27 extra (97); partners Vietnam (704), Thailand (764), China (156); HS 190220, 210610, 210690, 350400; customs code C00, mode 0. Accessed 25 Sep 2026.",UN Comtrade mirror imports 2024 to 2025,United Nations Statistics Division,2026-09-25,https://comtradeapi.un.org/public/v1/preview/C/A/HS,,database,2026-09-25,CIF import values; used for destination-specific flows.
XBA-29,"United Nations Statistics Division. UN Comtrade public preview API: Vietnam (704) exports of HS 190220 by partner, 2023. Accessed 25 Sep 2026.","UN Comtrade Vietnam exports HS 190220, 2023",United Nations Statistics Division,2026-09-25,https://comtradeapi.un.org/public/v1/preview/C/A/HS,,database,2026-09-25,"World USD 128.2 million, 30,013 t; 2024 not yet reported by Vietnam."
XBA-30,"UK Department for Business and Trade and HMRC. UK Trade Tariff API v2, rules_of_origin_schemes for commodities 190220, 210690, 210610 and 110100, country VN (UK-Vietnam FTA and UK-CPTPP). Accessed 25 Sep 2026.","UK Trade Tariff rules of origin, Vietnam",UK Department for Business and Trade; HMRC,2026-09-25,https://www.trade-tariff.service.gov.uk/api/v2/rules_of_origin_schemes/190220/VN,,gov/statistics,2026-09-25,Product-specific rules and the tolerance article of the UK-Vietnam origin reference document; CPTPP rules for the same lines.
XBA-31,Marukome. Daizu Labo (大豆のお肉) brand and product pages. Accessed 25 Sep 2026.,ダイズラボ,Marukome,undated,https://www.marukome.co.jp/daizu_labo/,,company,2026-09-25,"Dried, retort, frozen and seasoned soy-meat lines; no country of manufacture or ingredient origin published on the pages read."
XBA-32,Daesang Corporation. Corporate website (affiliates list). Accessed 25 Sep 2026.,Daesang corporate site,Daesang Corporation,undated,https://www.daesang.com/en/,,company,2026-09-25,Affiliates include Miwon Vietnam; no plant-based sourcing from Vietnam found.
XBA-33,CJ CheilJedang. Business: Food (English page). Accessed 25 Sep 2026.,Food business,CJ CheilJedang,undated,https://www.cj.co.kr/en/aboutus/business/food,,company,2026-09-25,Names ALTIVE plant-based dairy alternatives and Basak Chip; PlanTable not named on this page.
XBA-34,Tesco PLC. Sitemap (reporting hub entries: textile factories supplying Tesco; palm oil and soy transparency mapping 2021; ESG methodologies 2024 to 2026). Accessed 25 Sep 2026.,Tesco PLC sitemap,Tesco PLC,2026,https://www.tescoplc.com/sitemap.xml,,company,2026-09-25,Tesco pages returned only metadata to both fetch tools (content rendered by script); no food site list or plant-based sales figure could be read.
XBA-35,"BRCGS. BRCGS Directory (public directory of certified sites), web application. Accessed 25 Sep 2026.",BRCGS Directory,BRCGS,2026,https://directory.brcgs.com/,,database,2026-09-25,Script application with login and a paid API; not queried. Listed to document the gap.
