source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
NOV-16,Green Queen (2026). Australia's Vow appoints new CEO amid expansion beyond cultivated meat. 23 June 2026. https://www.greenqueen.com.hk/vow-australia-ceo-layoffs-lab-grown-cultivated-meat-startup-cultured-quail/,Australia's Vow Appoints New CEO Amid Expansion Beyond Cultivated Meat,Green Queen,2026-06-23,https://www.greenqueen.com.hk/vow-australia-ceo-layoffs-lab-grown-cultivated-meat-startup-cultured-quail/,,press,2026-09-24,"Layoffs (30 percent of staff in 2025, more in May 2026); shift to co-manufacturing; production claim of more than 5000 kg per week."
NOV-17,"Green Queen (2026). Aleph Farms secures Singapore approval for cultivated beef, targets 2027 restaurant launch. 4 August 2026. https://www.greenqueen.com.hk/aleph-farms-lab-grown-meat-cultivated-beef-singapore-approval-launch/","Aleph Farms Secures Singapore Approval for Cultivated Beef, Targets 2027 Restaurant Launch",Green Queen,2026-08-04,https://www.greenqueen.com.hk/aleph-farms-lab-grown-meat-cultivated-beef-singapore-approval-launch/,,press,2026-09-24,"Thin-Cut Steak, cells plus soy and wheat matrix; restaurants first half 2027; Thailand factory with BBGI and Fermbox Bio."
NOV-18,FoodNavigator (2026). Cultivated beef steak to hit Singapore food scene with historic approval. 4 August 2026. https://www.foodnavigator.com/Article/2026/08/04/cultivated-beef-steak-to-hit-singapore-food-scene-with-historic-approval/,Cultivated beef steak to hit Singapore food scene with historic approval,FoodNavigator,2026-08-04,https://www.foodnavigator.com/Article/2026/08/04/cultivated-beef-steak-to-hit-singapore-food-scene-with-historic-approval/,,press,2026-09-24,Product contains 10 to 20 percent cultivated beef; pricing not disclosed; retail later.
NOV-19,Green Queen (2026). Exclusive: Aleph Farms's cultivated meat matches beef in consumer taste tests. 26 March 2026. https://www.greenqueen.com.hk/aleph-farms-cultivated-meat-lab-grown-beef-steak-taste-test/,Exclusive: Aleph Farms's Cultivated Meat Matches Beef in Consumer Taste Tests,Green Queen,2026-03-26,https://www.greenqueen.com.hk/aleph-farms-cultivated-meat-lab-grown-beef-steak-taste-test/,,press,2026-09-24,"Blind test in Israel, n = 60, run by New Sense Research for the company."
NOV-20,Green Queen (2026). Parima gets Singapore approval to sell lab-grown duck under Gourmey brand. 15 April 2026. https://www.greenqueen.com.hk/parima-lab-grown-meat-cultivated-duck-gourmey-singapore-approval/,Parima Gets Singapore Approval to Sell Lab-Grown Duck Under Gourmey Brand,Green Queen,2026-04-15,https://www.greenqueen.com.hk/parima-lab-grown-meat-cultivated-duck-gourmey-singapore-approval/,,press,2026-09-24,Second species approval after chicken (October 2025); launch via premium culinary channels; no sales yet.
NOV-21,Green Queen (2026). Singapore Food Agency publishes list of approved novel foods. 20 April 2026. https://www.greenqueen.com.hk/singapore-food-agency-sfa-list-of-approved-novel-foods/,Singapore Food Agency Publishes List of Approved Novel Foods,Green Queen,2026-04-20,https://www.greenqueen.com.hk/singapore-food-agency-sfa-list-of-approved-novel-foods/,,press,2026-09-24,"14 approved novel foods; cultivated approvals for Eat Just, Vow, Parima; fermentation-derived including Fy, Solein, Rhiza, Fermotein. Secondary report of the SFA list; SFA primary list not retrieved."
NOV-22,"Green Queen (2025). Singapore replaces '30 by 30' policy with new food security plan, alongside $32M future food investment. 6 November 2025. https://www.greenqueen.com.hk/singapore-30-by-30-cultivated-meat-food-security-policy/","Singapore Replaces '30 By 30' Policy with New Food Security Plan, Alongside $32M Future Food Investment",Green Queen,2025-11-06,https://www.greenqueen.com.hk/singapore-30-by-30-cultivated-meat-food-security-policy/,,press,2026-09-24,Quotes SFA on 'weaker-than-expected consumer acceptance globally'; cultivated meat not in short-term food security strategy.
NOV-23,Green Queen (2026). Friends and Family Pet Food launches cultivated meat for cats and dogs in Singapore. April 2026. https://www.greenqueen.com.hk/friends-and-family-pet-food-co-lab-grown-cultivated-meat-singapore-cats-dogs/,Friends & Family Pet Food Launches Cultivated Meat for Cats & Dogs in Singapore,Green Queen,2026-04,https://www.greenqueen.com.hk/friends-and-family-pet-food-co-lab-grown-cultivated-meat-singapore-cats-dogs/,,press,2026-09-24,S$14 per 22 g treat pack; about 200 packs (about 18 kg fresh cultivated meat) sold at Singapore Pet Expo 3 to 5 April 2026 (company).
NOV-24,Green Queen (2025). Umami Bioworks gets EU registration to sell two cultivated fish products for pet food. 2 September 2025. https://www.greenqueen.com.hk/umami-bioworks-lab-grown-meat-fish-eu-approval-pet-food/,Umami Bioworks Gets EU Registration to Sell Two Cultivated Fish Products for Pet Food,Green Queen,2025-09-02,https://www.greenqueen.com.hk/umami-bioworks-lab-grown-meat-fish-eu-approval-pet-food/,,press,2026-09-24,Human food dossier 'in the final stage of approval in Singapore'; raised US$7.5 million to date.
NOV-25,FoodNavigator (2026). South Korea moves closer to cell-cultured food regulations. 15 July 2026. https://www.foodnavigator.com/Article/2026/07/15/south-korea-moves-closer-to-cell-cultured-food-regulations/,South Korea moves closer to cell-cultured food regulations,FoodNavigator,2026-07-15,https://www.foodnavigator.com/Article/2026/07/15/south-korea-moves-closer-to-cell-cultured-food-regulations/,,press,2026-09-24,No approved product named; 10 Korean cultured meat companies at end 2025; MFDS creating 'cell-cultured processed foods' category.
NOV-26,Green Queen (2024). Israel's Aleph Farms partners with Thailand's first cultivated meat manufacturing facility. 21 February 2024. https://www.greenqueen.com.hk/aleph-farms-southeast-asia-thailand-cultivated-meat-facility/,Israel's Aleph Farms Partners with Thailand's First Cultivated Meat Manufacturing Facility,Green Queen,2024-02-21,https://www.greenqueen.com.hk/aleph-farms-southeast-asia-thailand-cultivated-meat-facility/,,press,2026-09-24,"Reports company-commissioned Thai survey claims (97 percent willing to try, 2021; 24 percent aware, n = 1500)."
NOV-27,"Liang Y., Lee D. (2022). Recent progress of cultivated meat in Asia. Food Materials Research 2: 1 to 8. https://doi.org/10.48130/fmr-2022-0012",Recent progress of cultivated meat in Asia,Liang and Lee,2022,https://www.maxapress.com/article/doi/10.48130/FMR-2022-0012,10.48130/fmr-2022-0012,peer-reviewed,2026-09-24,Relevant passage on Chinese policy read from publisher HTML. Second author affiliated with GFI APAC (advocacy); treat policy characterisation with that in mind.
NOV-28,"Bryant C., Szejda K., Parekh N., Deshpande V., Tse B. (2019). A survey of consumer perceptions of plant-based and clean meat in the USA, India, and China. Frontiers in Sustainable Food Systems 3: 11. https://doi.org/10.3389/fsufs.2019.00011","A Survey of Consumer Perceptions of Plant-Based and Clean Meat in the USA, India, and China",Bryant (University of Bath) with GFI co-authors,2019-02,https://www.frontiersin.org/articles/10.3389/fsufs.2019.00011/pdf,10.3389/fsufs.2019.00011,peer-reviewed,2026-09-24,"Full text read. Online, quota by age and gender; China sample skewed urban, educated, high income; Chinese name used 'purity meat'. A corrigendum exists (10.3389/fsufs.2020.00086)."
NOV-29,"Yang M., Min S., Nguyen T.T., Qing P. (2024). Promoting artificial meat to improve food security and reduce resource-environment pressure: is it practicable in China? Frontiers in Sustainable Food Systems 8: 1488747. https://doi.org/10.3389/fsufs.2024.1488747",Promoting artificial meat to improve food security and reduce resource-environment pressure: is it practicable in China?,Huazhong Agricultural University and Leibniz University Hannover,2024-11-27,https://doi.org/10.3389/fsufs.2024.1488747,10.3389/fsufs.2024.1488747,peer-reviewed,2026-09-24,"Abstract and full-text excerpts read. Discrete choice experiment, Credamo online panel, 5 cities, October 2020, about 1000 respondents."
NOV-30,"Takeda K., Yazawa A., Yamaguchi Y., Koizumi N., Shineha R. (2022). Comparison of public attitudes toward five alternative proteins in Japan. Food Quality and Preference 105: 104787. https://doi.org/10.1016/j.foodqual.2022.104787",Comparison of public attitudes toward five alternative proteins in Japan,University of Osaka and Osaka Metropolitan University,2022-12-11,https://doi.org/10.1016/j.foodqual.2022.104787,10.1016/j.foodqual.2022.104787,peer-reviewed,2026-09-24,"Abstract read. Online, n = 5000, nationwide Japan; funded by Ministry of Health, Labour and Welfare."
NOV-31,"Chia A., Shou Y., Wong N.M.Y., Cameron-Smith D., Sim X., van Dam R.M., Chong M.F.-F. (2024). Complexity of consumer acceptance to alternative protein foods in a multiethnic Asian population. Food Quality and Preference 114: 105102. https://doi.org/10.1016/j.foodqual.2024.105102","Complexity of consumer acceptance to alternative protein foods in a multiethnic Asian population: A comparison of plant-based meat alternatives, cultured meat, and insect-based products",National University of Singapore and partners,2024-01-06,https://doi.org/10.1016/j.foodqual.2024.105102,10.1016/j.foodqual.2024.105102,peer-reviewed,2026-09-24,Abstract read. n = 1224 adults from the Singapore Multi-Ethnic Cohort 2 (not an online panel).
NOV-32,"Chong M., Leung A.K.-Y., Fernandez T.M., Ng S.T. (2023). Effects of framing, nomenclature, and aversion to tampering with nature on consumer acceptance of cultivated meat in Singapore. Journal of Environmental Psychology 91: 102140. https://doi.org/10.1016/j.jenvp.2023.102140","Effects of framing, nomenclature, and aversion to tampering with nature on consumer acceptance of cultivated meat in Singapore",Singapore Management University,2023-09-12,https://ink.library.smu.edu.sg/lkcsb_research/7289,10.1016/j.jenvp.2023.102140,peer-reviewed,2026-09-24,Abstract read via repository summary; full text not retrieved. Green Queen summary (NOV-33) adds name ranking and Buddhist framing result.
NOV-33,"Green Queen (2023). In Singapore, call it 'cultivated' meat, not 'clean' or 'cell-based'. 27 September 2023. https://www.greenqueen.com.hk/singapore-consumer-survey-cultivated-meat-cultured-clean-cell-based-lab-grown-nomenclature/","In Singapore, Call It 'Cultivated' Meat, Not 'Clean' or 'Cell-Based'",Green Queen,2023-09-27,https://www.greenqueen.com.hk/singapore-consumer-survey-cultivated-meat-cultured-clean-cell-based-lab-grown-nomenclature/,,press,2026-09-24,Reports name ranking and a 20-person qualitative stage; full experimental sample not stated in summary.
NOV-34,"Zollman Thomas O., Chong M., Leung A.K.-Y., Fernandez T.M., Ng S.T. (2023). Not getting laid: consumer acceptance of precision fermentation made egg. Frontiers in Sustainable Food Systems 7: 1209533. https://doi.org/10.3389/fsufs.2023.1209533",Not getting laid: consumer acceptance of precision fermentation made egg,Zollman Thomas and SMU co-authors,2023,https://doi.org/10.3389/fsufs.2023.1209533,10.3389/fsufs.2023.1209533,peer-reviewed,2026-09-24,"Full text read. Research panel, weighted by age; Singapore n = 1004. Funded by Formo (a precision fermentation egg and dairy company); first author employed by Formo Bio GmbH (per the article's funding and conflict statements)."
NOV-35,The Good Food Institute Asia Pacific and The Good Growth Co. (2024). Decoding demand: the appetite for alternative proteins in Southeast Asia. Report landing page and press release. https://gfi-apac.org/decoding-demand-the-appetite-for-alternative-proteins-in-southeast-asia/ and https://gfi-apac.org/new-data-reveals-surprising-market-opportunities-for-plant-based-meat-in-southeast-asia/,Decoding Demand: The appetite for alternative proteins in Southeast Asia,GFI APAC (commissioner) and The Good Growth Co. (fieldwork),2024-01,https://gfi-apac.org/decoding-demand-the-appetite-for-alternative-proteins-in-southeast-asia/,,advocacy,2026-09-24,Full report is form-gated and was not read; figures taken from the GFI APAC press release and secondary summaries (NOV-36). The same survey underlies ECO-24.
NOV-36,Faunalytics (2024). Consumer insights on plant-based meat in Southeast Asia (summary of GFI APAC and Good Growth Co. 2024). https://faunalytics.org/consumer-insights-on-plant-based-meat-in-southeast-asia/,Consumer Insights On Plant-Based Meat In Southeast Asia,Faunalytics,2024,https://faunalytics.org/consumer-insights-on-plant-based-meat-in-southeast-asia/,,advocacy,2026-09-24,"Gives total n = 5971, online, capital-city regions plus Ho Chi Minh City; mixed methods with focus groups of 8 per country."
NOV-37,GFI APAC (2025). Meat enhanced with plant proteins outperforms conventional version in A*STAR study. November 2025. https://gfi-apac.org/breaking-meat-enhanced-with-plant-proteins-outperforms-conventional-version-in-astar-study/,BREAKING: Meat enhanced with plant proteins outperforms conventional version in A*STAR study,GFI APAC,2025-11-04,https://gfi-apac.org/breaking-meat-enhanced-with-plant-proteins-outperforms-conventional-version-in-astar-study/,,advocacy,2026-09-24,Blind test run by A*STAR SIFBI for GFI APAC and NECTAR; 20 products; 'more than 100 tasters' (WebWire release) or 116 (NOV-40).
NOV-38,"Green Queen (2025). For Singapore's meat-eaters, blended proteins are way more inviting than plant-based alternatives. 4 November 2025. https://www.greenqueen.com.hk/blended-meat-balanced-proteins-hybrid-singapore-plant-based/","For Singapore's Meat-Eaters, Blended Proteins Are Way More Inviting Than Plant-Based Alternatives",Green Queen,2025-11-04,https://www.greenqueen.com.hk/blended-meat-balanced-proteins-hybrid-singapore-plant-based/,,press,2026-09-24,"Purchase intent 58 percent blended, 38 percent plant-based, 95 percent conventional (aggregation not stated)."
NOV-39,vegconomist (2025). Study: blended proteins could appeal to Asian consumers who are uninterested in fully plant-based meat. 4 November 2025. https://vegconomist.com/studies-numbers/study-blended-proteins-appeal-asian-consumers-uninterested-fully-plant-based-meat/,Study: Blended Proteins Could Appeal to Asian Consumers Who Are Uninterested in Fully Plant-Based Meat,vegconomist,2025-11-04,https://vegconomist.com/studies-numbers/study-blended-proteins-appeal-asian-consumers-uninterested-fully-plant-based-meat/,,press,2026-09-24,Purchase 22 percent blended versus 16 percent plant-based; 1.8 times more likely to be liked.
NOV-40,FoodNavigator (2026). Animal-plant mince key to revive APAC alt-protein push: NECTAR study. 8 April 2026. https://www.foodnavigator.com/Article/2026/04/08/animal-plant-mince-key-to-alt-protein-push-in-apac/,Animal-plant mince key to revive APAC alt-protein push: NECTAR study,FoodNavigator,2026-04-08,https://www.foodnavigator.com/Article/2026/04/08/animal-plant-mince-key-to-alt-protein-push-in-apac/,,press,2026-09-24,n = 116; 57 percent preferred about 75 percent animal content; formats preferred.
NOV-41,Green Queen (2026). Ginga Foods expands Japan's blended meat space with 'half-and-half' sausages. 13 August 2026. https://www.greenqueen.com.hk/ginga-foods-japan-blended-hybrid-sausage-mama-next-meats/,Ginga Foods Expands Japan's Blended Meat Space with 'Half-and-Half' Sausages,Green Queen,2026-08-13,https://www.greenqueen.com.hk/ginga-foods-japan-blended-hybrid-sausage-mama-next-meats/,,press,2026-09-24,"50 percent pork, 50 percent plant; B2B channels only."
NOV-42,"vegconomist (2023). Changing Bio launches China's first range of microbial protein dairy alternatives. 26 May 2023, updated 17 August 2023. https://vegconomist.com/fermentation/changing-bio-china-microbial-protein-alt-dairy/",Changing Bio Launches China's First Range of Microbial Protein Dairy Alternatives,vegconomist,2023-05-26,https://vegconomist.com/fermentation/changing-bio-china-microbial-protein-alt-dairy/,,press,2026-09-24,Products combine microbial protein with plant or conventional dairy; debuted at Bakery China expo.
NOV-43,Green Queen (2022). Perfect Day's precision fermentation animal-free milk comes to Asia in an industry first. 29 November 2022. https://www.greenqueen.com.hk/perfect-day-precision-fermentation-animal-free-milk-singapore/,Perfect Day's Precision Fermentation Animal-Free Milk Comes to Asia In an Industry First,Green Queen,2022-11-29,https://www.greenqueen.com.hk/perfect-day-precision-fermentation-animal-free-milk-singapore/,,press,2026-09-24,"Very Dairy in FairPrice, Cold Storage, Giant, RedMart; price and later status not found."
NOV-44,"AgFunderNews (2025). Perfect Day says Gujarat facility on track for 2026 start, 2027 ramp-up for recombinant whey protein. 15 December 2025. https://agfundernews.com/perfect-day-says-gujarat-facility-on-track-for-2026-start-2027-ramp-up-for-recombinant-whey-protein","Perfect Day says Gujarat facility on track for 2026 start, 2027 ramp-up for recombinant whey protein",AgFunderNews,2025-12-15,https://agfundernews.com/perfect-day-says-gujarat-facility-on-track-for-2026-start-2027-ramp-up-for-recombinant-whey-protein,,press,2026-09-24,"Company says current output sold out; buyers in sports, medical, clear high-protein and lactose-free products."
NOV-45,Green Queen (2024). Australia's All G gains regulatory approval for animal-free lactoferrin in China. 26 November 2024. https://www.greenqueen.com.hk/all-g-foods-precision-fermentation-lactoferrin-china-approval/,Australia's All G Gains Regulatory Approval for Animal-Free Lactoferrin in China,Green Queen,2024-11-26,https://www.greenqueen.com.hk/all-g-foods-precision-fermentation-lactoferrin-china-approval/,,press,2026-09-24,Conventional lactoferrin about US$800 per kg (company CEO); approval excludes infant formula.
NOV-46,FoodNavigator (2026). Precision-fermented lactoferrin moves into mainstream nutrition. 8 July 2026. https://www.foodnavigator.com/Article/2026/07/08/precision-fermented-lactoferrin-moves-into-mainstream-nutrition/,Precision-fermented lactoferrin moves into mainstream nutrition,FoodNavigator,2026-07-08,https://www.foodnavigator.com/Article/2026/07/08/precision-fermented-lactoferrin-moves-into-mainstream-nutrition/,,press,2026-09-24,TurtleTree with Novonesis for early-life nutrition; Helaina with Nestle; Vivici launch; no Vietnam mention.
NOV-47,Green Queen (2026). Amai Proteins cleared to sell precision-fermented sugar alternative in Singapore. 25 May 2026. https://www.greenqueen.com.hk/amai-sweet-proteins-sweelin-precision-fermentation-singapore-sugar/,Amai Proteins Cleared to Sell Precision-Fermented Sugar Alternative in Singapore,Green Queen,2026-05-25,https://www.greenqueen.com.hk/amai-sweet-proteins-sweelin-precision-fermentation-singapore-sugar/,,press,2026-09-24,SFA approval of Sweelin sweet protein; B2B to food and beverage makers.
NOV-48,Green Queen (2026). China's Bestzyme unveils automated smart production line for sweet proteins. 23 September 2026. https://www.greenqueen.com.hk/bestzyme-sweet-protein-mellia-brazzein-jinan-facility-production-line/,China's Bestzyme Unveils Automated Smart Production Line for Sweet Proteins,Green Queen,2026-09-23,https://www.greenqueen.com.hk/bestzyme-sweet-protein-mellia-brazzein-jinan-facility-production-line/,,press,2026-09-24,"Brazzein line 100 tonnes per year; NHC application accepted, approval pending."
NOV-49,Green Queen (2025). 'Turning point': Fushine Bio obtains China's first regulatory approval of mycoprotein. 4 December 2025. https://www.greenqueen.com.hk/fushine-bio-funext-protein-china-mycoprotein-regulatory-approval/,'Turning Point': Fushine Bio Obtains China's First Regulatory Approval of Mycoprotein,Green Queen,2025-12-04,https://www.greenqueen.com.hk/fushine-bio-funext-protein-china-mycoprotein-regulatory-approval/,,press,2026-09-24,"NHC approval of Fusarium venenatum protein; 1200 t per year now, 200000 t per year planned."
NOV-50,"Monde Nissin Corporation (2025). 2024 Annual Report (SEC Form 17-A with annexes), 15 April 2025. https://mondenissin.com/wp-content/uploads/2025/04/Monde-Nissin-Corporation_2024-Annual-Report-17A-with-Annexes_15April2025-1.pdf",2024 Annual Report (SEC Form 17-A),Monde Nissin Corporation (owner of Quorn Foods),2025-04-15,https://mondenissin.com/wp-content/uploads/2025/04/Monde-Nissin-Corporation_2024-Annual-Report-17A-with-Annexes_15April2025-1.pdf,,company,2026-09-24,Primary filing read. Meat Alternative Business sales shares by region and segment shares of group sales.
NOV-51,Green Queen (2026). Quorn shows signs of recovery in the UK's faltering meat alternative market. 19 August 2026. https://www.greenqueen.com.hk/quorn-marlow-foods-monde-nissin-cauldron-sales-protein-bites-revenue/,Quorn Shows Signs of Recovery in the UK's Faltering Meat Alternative Market,Green Queen,2026-08-19,https://www.greenqueen.com.hk/quorn-marlow-foods-monde-nissin-cauldron-sales-protein-bites-revenue/,,press,2026-09-24,"H1 2026 revenue PHP 7.38 billion (US$120 million), +2.2 percent constant currency; no Asia breakdown."
NOV-52,"Abdul Hathi M.F., Ramli N. (2026). Halal certification of cultivated meat in Singapore: developing the Halal Governance and Regulatory Readiness Assessment (HGRRA) framework. Malaysian Journal of Syariah and Law 14(1): 297 to 311. https://doi.org/10.33102/mjsl.vol14no1.1699",Halal certification of cultivated meat in Singapore: developing the Halal Governance & Regulatory Readiness Assessment (HGRRA) framework,"International Islamic College, IIUM and MUIS",2026-04,https://mjsl.usim.edu.my/index.php/jurnalmjsl/article/download/1699/566,10.33102/mjsl.vol14no1.1699,peer-reviewed,2026-09-24,Full text read. States the three conditions of the 2024 MUIS fatwa. One author affiliated with MUIS.
