source_id,citation,title,author_or_publisher,date,url,doi,source_type,accessed,notes
TIC-11,"Jinan Saibainuo Machinery Co., Ltd. Company showroom and profile on Made-in-China.com. Accessed 25 Sep 2026.",Jinan Saibainuo Machinery company profile,"Jinan Saibainuo Machinery Co., Ltd.",2026,https://saibainuo.en.made-in-china.com,,company,2026-09-25,"Profile lists Vietnam among export destinations (all product lines, not TVP specifically); established 1994. Company claim: Low."
TIC-12,"UN Comtrade Database, public API preview. China-reported exports to Vietnam (reporter 156, partner 704, flow X, motCode 0, customsCode C00), HS 120810, 230400, 210610, 110900, 350400, annual 2023, 2024, 2025. Queried by AltProtein Vietnam 25 Sep 2026.","China exports to Vietnam of soy flour, soybean meal, textured protein, gluten and other proteins, 2023 to 2025",United Nations Statistics Division (UN Comtrade),2026,"https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=156&partnerCode=704&flowCode=X&cmdCode=120810,230400,210610,110900,350400&period=2025",,database,2026-09-25,"2025: 2106.10 10,201 t at USD 1.237/kg; 1109 19,411 t at USD 1.307/kg; 2304 28,158 t at USD 0.604/kg (grade unknown); 1208.10 37 t. Quantities reported, not estimated. Confirms BUY-02 for 2106.10 and 1109."
TIC-13,"UN Comtrade Database, public API preview. Exports to World of HS 120810 (soya bean flour and meal) reported by Argentina, Brazil, China, Netherlands, India and the United States, 2024 and 2025. Queried 25 Sep 2026.","Soya bean flour and meal exports by main exporters, 2024 and 2025",United Nations Statistics Division (UN Comtrade),2026,"https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=842,156,699,76,32,528&partnerCode=0&flowCode=X&cmdCode=120810&period=2025",,database,2026-09-25,"FOB unit values 2025: India USD 0.783/kg (11,911 t), Netherlands 0.896 (19,203 t), China 1.249 (3,822 t), United States 0.700 (quantity estimated), Argentina 0.209. 2024: India 0.802, Netherlands 0.782, China 1.446, United States 0.419. Grades mixed (food and feed)."
TIC-14,"UN Comtrade Database, public API preview. China-reported exports of HS 210610 and 110900 to World, Vietnam, Thailand, Malaysia, Indonesia, Philippines, Korea, Japan and the United States, 2025. Queried 25 Sep 2026.","China exports of textured protein and wheat gluten by partner, 2025",United Nations Statistics Division (UN Comtrade),2026,"https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=156&partnerCode=0,704,764,458,360,608,410,392,842&flowCode=X&cmdCode=210610,110900&period=2025",,database,2026-09-25,"2106.10 unit values: World 1.949 (202,506 t); Vietnam 1.237 (lowest); Indonesia 1.339; Korea 1.419; Philippines 1.597; Thailand 2.020; Malaysia 2.177; United States 2.736; Japan 3.294. Gluten World 1.304 (289,760 t)."
TIC-15,"UN Comtrade Database, public API preview. Partner-reported exports to Vietnam (partner 704, all reporters) of HS 120810 and 230400, 2024 and 2025. Queried 25 Sep 2026.","Mirror exports to Vietnam of soy flour and soybean meal, 2024 and 2025",United Nations Statistics Division (UN Comtrade),2026,"https://comtradeapi.un.org/public/v1/preview/C/A/HS?partnerCode=704&flowCode=X&cmdCode=120810,230400&period=2025",,database,2026-09-25,"2025 soybean meal to Vietnam FOB: Argentina 3.92 Mt at USD 0.311/kg; Brazil 0.86 Mt at 0.339; United States 0.47 Mt at 0.350 (estimated); China 28,158 t at 0.604. 2024 United States 1208.10 469,571 t at 0.412 (feed-type meal reported as flour)."
TIC-16,"UN Comtrade Database, public API preview. Vietnam-reported imports by partner (reporter 704, flow M) of HS 120810, 230400, 210610 and 110900, 2023; no Vietnam report for 2024 or 2025. Queried 25 Sep 2026.","Vietnam-reported imports of soy flour, soybean meal, textured protein and gluten by partner, 2023",United Nations Statistics Division (UN Comtrade),2026,"https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=M&cmdCode=120810,230400,210610,110900&period=2023",,database,2026-09-25,Quantities estimated by UN Comtrade (same unit value for every partner). Gluten from China: Vietnam CIF USD 18.41 M against China FOB USD 17.85 M (ratio 1.03). HS 2106.10 from China: Vietnam CIF USD 9.15 M against China FOB 12.63 M (ratio 0.72; mismatch).
TIC-17,"Shanghai Shipping Exchange. SCFI current index data (JSON endpoint of the SCFI page), 24 Sep 2026. Accessed 25 Sep 2026.",Shanghai Containerized Freight Index,Shanghai Shipping Exchange,2026-09-24,https://en.sse.net.cn/currentIndex?indexName=scfi,,other,2026-09-25,"Comprehensive index 3,686.6 (24 Sep 2026) and 3,687.8 (18 Sep 2026); route values including Southeast Asia (Singapore) are not published in the public feed, so no China to Vietnam rate was obtained."
TIC-18,"General Department of Customs. Thong bao 4816/TB-TCHQ ket qua xac dinh truoc ma so doi voi SUPRO MAX 5013IP, 4 Oct 2024 (via Thu Vien Phap Luat). Accessed 25 Sep 2026.",Notice 4816/TB-TCHQ on advance classification of SUPRO MAX 5013IP,General Department of Customs (Tong cuc Hai quan),2024-10-04,https://thuvienphapluat.vn/van-ban/Xuat-nhap-khau/Thong-bao-4816-TB-TCHQ-2024-ket-qua-xac-dinh-truoc-ma-so-doi-voi-SUPRO-MAX-5013IP-628185.aspx,,gov/statistics,2026-09-25,"Applicant Brenntag Viet Nam; structured vegetable protein (soy isolate over 59%, wheat gluten under 27%, wheat starch under 14%; at least 71% protein) used as a meat substitute; classified 2106.10.00."
TIC-19,"Thu Vien Phap Luat. Internal search results for protein dau nanh, dam thuc vat and textured, 25 Sep 2026.","Legal database search: soy protein, plant protein, textured",Thu Vien Phap Luat,2026-09-25,https://thuvienphapluat.vn/page/tim-van-ban.aspx?keyword=%C4%91%E1%BA%A1m%20th%E1%BB%B1c%20v%E1%BA%ADt,,database,2026-09-25,"Clean negative: customs classification notices only (SUPRO isolates, hydrolysed vegetable protein, soy fibre); no investment approval or factory project for soy or textured protein found. Hai Phong lists soy oil extraction as an encouraged project (Decisions 1338/QD-UBND 2022 and 5052/QD-UBND 2025, titles only)."
TIC-20,"Onwulata, C. I., and McAloon, A. J. (2011). Cost estimates of twin-screw extruded products: texturized whey protein snacks and corn-soy blend used for emergency feeding. Journal of Food Processing and Preservation 35(5): 665-676.",Cost estimates of twin-screw extruded products: texturized whey protein snacks and corn-soy blend used for emergency feeding,"Onwulata, C. I.; McAloon, A. J.",2011,https://doi.org/10.1111/j.1745-4549.2011.00516.x,10.1111/j.1745-4549.2011.00516.x,peer-reviewed,2026-09-25,Abstract only (via Scite): operating costs of twin-screw extrusion are fixed for a given size and capacity and most of the cost comes from ingredients; corn-soy blend USD 0.45 to 0.55 per kg. Low.
TIC-21,"Thuy, D. T., Khiem, C. T., Ngoc, H. B., Phuong, P. L. D., Thiep, V. V., and Nguyet, N. T. M. (2026). Enhancing structural and sensory properties of HMMA using Thai jackfruit fiber: a sustainable by-product application. Journal of Food Measurement and Characterization 20(5): 8785-8797.",Enhancing structural and sensory properties of HMMA using Thai jackfruit fiber,Industrial University of Ho Chi Minh City authors,2026-03-07,https://doi.org/10.1007/s11694-026-04231-y,10.1007/s11694-026-04231-y,peer-reviewed,2026-09-25,"Metadata only (OpenAlex, Scite): high-moisture meat analogue work by an all-IUH author team; whether the extrusion was done in Vietnam is not known. Low."
TIC-22,Made-in-China.com. Defatted Soy Flour: product search results. Accessed 25 Sep 2026.,Defatted Soy Flour (hot China products),Made-in-China.com (Focus Technology),2026,https://www.made-in-china.com/products-search/hot-china-products/Defatted_Soy_Flour.html,,company,2026-09-25,"Listings show placeholder prices (USD 1 and 100 per t) beside USD 900 to 1,200 per t; not used as price evidence. Shows that marketplace list prices can be placeholders."
TIC-23,Made-in-China.com. Plant Based Meat Machine: product search results. Accessed 25 Sep 2026.,Plant Based Meat Machine (hot China products),Made-in-China.com (Focus Technology),2026,https://www.made-in-china.com/products-search/hot-china-products/Plant_Based_Meat_Machine.html,,company,2026-09-25,"Dry and high-moisture lines listed at USD 8,500 to 90,000 per set by Shandong makers (Light M and E, Sunpring, Jinan MT, Arrow, Joyang). Low."
